joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.008198,-0.003319,-0.118129,0.365625,0.103946,0.079779,0.271384,-0.377118,0.267023,0.801128,0.118811,-0.216462,-0.124166,-0.387945,-0.116775,0.156112,-0.292146,-0.233539,-0.078822,-0.804935,0.692277,1.170364,1.071440,-0.006995,0.365227,0.028322,-0.088083,0.163479,-0.180785
0.002526,-0.003766,-0.120648,0.345694,0.103538,0.080184,0.295251,-0.390741,0.266284,0.832321,0.119243,-0.210618,-0.120355,-0.400622,-0.118415,0.161446,-0.294620,-0.235899,-0.083066,-0.809358,0.680558,1.171723,1.061286,-0.006857,0.358074,0.027876,-0.088879,0.161929,-0.184267
0.014667,-0.005233,-0.124273,0.322340,0.103602,0.081226,0.315925,-0.405101,0.264252,0.853325,0.119671,-0.203892,-0.114887,-0.412977,-0.120000,0.167484,-0.296873,-0.240011,-0.087795,-0.812689,0.667668,1.171953,1.050183,-0.009476,0.353967,0.026283,-0.089677,0.159864,-0.187051
0.026113,-0.007264,-0.129971,0.292612,0.103305,0.082085,0.327446,-0.422376,0.261633,0.862580,0.120052,-0.197282,-0.107948,-0.419856,-0.122313,0.173759,-0.298848,-0.249549,-0.093126,-0.814518,0.654093,1.173100,1.038854,-0.011430,0.347641,0.025034,-0.090131,0.158056,-0.189401
0.037212,-0.009577,-0.136706,0.259698,0.102827,0.082854,0.334391,-0.441109,0.258720,0.865962,0.120409,-0.190731,-0.100274,-0.423998,-0.124989,0.180154,-0.300683,-0.261800,-0.098758,-0.815596,0.640175,1.174705,1.027411,-0.013052,0.340206,0.023959,-0.090413,0.156378,-0.191533
0.043278,-0.016163,-0.147455,0.211197,0.097778,0.082676,0.324308,-0.464170,0.252948,0.848513,0.122029,-0.186524,-0.090033,-0.415020,-0.126583,0.186208,-0.302298,-0.261800,-0.102074,-0.817780,0.624707,1.178267,1.015048,-0.015902,0.340967,0.023354,-0.094337,0.155383,-0.191940
0.048925,-0.024749,-0.158635,0.159450,0.091599,0.082416,0.309664,-0.488927,0.246290,0.824310,0.126002,-0.183145,-0.079301,-0.403751,-0.129474,0.192025,-0.303805,-0.261800,-0.106104,-0.819945,0.609286,1.182616,1.002715,-0.019275,0.338227,0.023130,-0.096283,0.153935,-0.193397
0.053735,-0.037338,-0.170679,0.101211,0.083157,0.081988,0.285900,-0.517078,0.237858,0.786596,0.134680,-0.181425,-0.067589,-0.387901,-0.134962,0.197369,-0.305097,-0.261800,-0.111561,-0.822073,0.593963,1.188534,0.990442,-0.023693,0.328483,0.023666,-0.094275,0.151582,-0.196954
0.061652,-0.053282,-0.181438,0.039863,0.072379,0.081639,0.255528,-0.542759,0.229186,0.734418,0.148997,-0.180867,-0.056705,-0.366440,-0.142649,0.201741,-0.306265,-0.261800,-0.115910,-0.822640,0.581837,1.195241,0.981181,-0.028423,0.321463,0.023861,-0.093497,0.149124,-0.200797
0.071122,-0.070905,-0.191555,-0.023038,0.060433,0.081329,0.221852,-0.567204,0.220392,0.675007,0.166134,-0.180889,-0.046234,-0.342175,-0.151434,0.205627,-0.307370,-0.261800,-0.119704,-0.822427,0.571310,1.202342,0.973427,-0.033308,0.315805,0.023886,-0.093334,0.146615,-0.204781
