pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.000294,-0.143592,0.776027,-0.005667,-0.040290,0.632662,-0.031290,0.046644,0.339806,-0.157698,0.082352,0.051036,0.012794,-0.271467,0.654434,0.027101,-0.264464,0.348626,0.007182,-0.256084,0.031859,-0.005628,-0.139868,0.829678,0.047660,-0.000957,1.059829,0.066317,0.016768,0.877540,0.118788,-0.022976,0.705379,0.025337,-0.281084,1.062291,0.023118,-0.330468,0.884882,0.079952,-0.331732,0.709911
-0.000227,-0.149416,0.775967,-0.007559,-0.046094,0.632642,-0.030831,0.044222,0.340644,-0.157254,0.080609,0.051941,0.013733,-0.277034,0.654265,0.027528,-0.267092,0.348497,0.007149,-0.256078,0.031845,-0.006017,-0.145791,0.829641,0.046561,-0.006029,1.059456,0.064953,0.011381,0.877112,0.117494,-0.027928,0.704872,0.028433,-0.286453,1.062100,0.026101,-0.335532,0.884613,0.081089,-0.335595,0.709041
-0.000908,-0.155195,0.775779,-0.009506,-0.051974,0.632422,-0.030460,0.041702,0.341319,-0.157005,0.077629,0.052598,0.014566,-0.282633,0.654071,0.027918,-0.269726,0.348376,0.007151,-0.256049,0.031857,-0.006607,-0.151645,0.829467,0.045274,-0.011016,1.058927,0.063284,0.006240,0.876530,0.115881,-0.031927,0.704048,0.031589,-0.291685,1.061720,0.029270,-0.340510,0.884166,0.082337,-0.339480,0.708001
-0.001668,-0.160953,0.775526,-0.011479,-0.057897,0.632106,-0.030206,0.039163,0.341961,-0.156893,0.074003,0.053163,0.015345,-0.288237,0.653865,0.028252,-0.272355,0.348271,0.007098,-0.256002,0.031908,-0.007296,-0.157464,0.829226,0.043889,-0.015954,1.058316,0.061456,0.001223,0.875866,0.114063,-0.035456,0.703062,0.034770,-0.296802,1.061236,0.032522,-0.345398,0.883623,0.083620,-0.343375,0.706880
-0.002686,-0.166351,0.775186,-0.013306,-0.063411,0.631728,-0.029606,0.036196,0.342287,-0.157233,0.067767,0.053581,0.015878,-0.293453,0.653561,0.028554,-0.274840,0.348093,0.007107,-0.255999,0.031893,-0.008354,-0.162959,0.828886,0.042291,-0.020839,1.057734,0.059280,-0.003446,0.875247,0.111845,-0.038001,0.701992,0.037855,-0.301796,1.060415,0.035798,-0.350015,0.882701,0.084957,-0.347046,0.705417
-0.003735,-0.171538,0.774805,-0.015149,-0.068735,0.631301,-0.029466,0.032387,0.342296,-0.158389,0.061140,0.053937,0.016413,-0.298450,0.653233,0.028828,-0.277208,0.347907,0.007058,-0.255983,0.031884,-0.009460,-0.168243,0.828503,0.040619,-0.025576,1.057149,0.056933,-0.007912,0.874622,0.109347,-0.040258,0.700894,0.040769,-0.306565,1.059510,0.039023,-0.354412,0.881696,0.086366,-0.350656,0.703930
-0.004847,-0.176302,0.774341,-0.017024,-0.073674,0.630770,-0.030033,0.026841,0.341560,-0.161166,0.054017,0.054133,0.016955,-0.303027,0.652859,0.029107,-0.279356,0.347681,0.007018,-0.255950,0.031837,-0.010665,-0.173106,0.828033,0.038809,-0.030042,1.056570,0.054256,-0.011986,0.874001,0.106369,-0.041939,0.699752,0.043352,-0.310993,1.058454,0.042175,-0.358460,0.880537,0.087973,-0.354142,0.702379
-0.006005,-0.180854,0.774078,-0.018853,-0.078207,0.630578,-0.030174,0.020541,0.340760,-0.165777,0.043884,0.055164,0.017615,-0.307189,0.652530,0.029424,-0.281299,0.347496,0.006995,-0.255934,0.031831,-0.011986,-0.177810,0.827760,0.036776,-0.034364,1.056218,0.051339,-0.015870,0.873616,0.102895,-0.043360,0.698796,0.045605,-0.315211,1.057615,0.045092,-0.362360,0.879612,0.089736,-0.357597,0.701173
-0.007187,-0.185299,0.773917,-0.020663,-0.082539,0.630554,-0.029975,0.013931,0.339966,-0.171124,0.032699,0.056823,0.018331,-0.311131,0.652228,0.029744,-0.283139,0.347342,0.006955,-0.255939,0.031858,-0.013363,-0.182435,0.827586,0.034627,-0.038607,1.055971,0.048294,-0.019665,0.873342,0.099122,-0.044687,0.697940,0.047687,-0.319286,1.056886,0.047886,-0.366145,0.878807,0.091580,-0.361006,0.700142
-0.008278,-0.189479,0.774050,-0.022315,-0.086338,0.631018,-0.028783,0.007246,0.339450,-0.179258,0.015926,0.060753,0.019235,-0.314543,0.652003,0.030178,-0.284717,0.347253,0.006978,-0.255960,0.031940,-0.014697,-0.186864,0.827706,0.032164,-0.042677,1.056101,0.045020,-0.023173,0.873470,0.094762,-0.045727,0.697422,0.049225,-0.323141,1.056569,0.049904,-0.369842,0.878448,0.093458,-0.364122,0.699764
-0.009348,-0.193548,0.774191,-0.024031,-0.090040,0.631492,-0.027824,0.000333,0.338892,-0.187705,-0.002042,0.065468,0.020097,-0.317823,0.651788,0.030585,-0.286254,0.347174,0.006982,-0.256028,0.032032,-0.015990,-0.191184,0.827833,0.029606,-0.046681,1.056285,0.041654,-0.026537,0.873667,0.090219,-0.046720,0.697002,0.050552,-0.326881,1.056297,0.051717,-0.373478,0.878149,0.095445,-0.367058,0.699532
