pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,left_hip_roll_link_qw,left_hip_roll_link_qx,left_hip_roll_link_qy,left_hip_roll_link_qz,left_knee_link_qw,left_knee_link_qx,left_knee_link_qy,left_knee_link_qz,left_ankle_roll_link_qw,left_ankle_roll_link_qx,left_ankle_roll_link_qy,left_ankle_roll_link_qz,right_hip_roll_link_qw,right_hip_roll_link_qx,right_hip_roll_link_qy,right_hip_roll_link_qz,right_knee_link_qw,right_knee_link_qx,right_knee_link_qy,right_knee_link_qz,right_ankle_roll_link_qw,right_ankle_roll_link_qx,right_ankle_roll_link_qy,right_ankle_roll_link_qz,torso_link_qw,torso_link_qx,torso_link_qy,torso_link_qz,left_shoulder_roll_link_qw,left_shoulder_roll_link_qx,left_shoulder_roll_link_qy,left_shoulder_roll_link_qz,left_elbow_link_qw,left_elbow_link_qx,left_elbow_link_qy,left_elbow_link_qz,left_wrist_yaw_link_qw,left_wrist_yaw_link_qx,left_wrist_yaw_link_qy,left_wrist_yaw_link_qz,right_shoulder_roll_link_qw,right_shoulder_roll_link_qx,right_shoulder_roll_link_qy,right_shoulder_roll_link_qz,right_elbow_link_qw,right_elbow_link_qx,right_elbow_link_qy,right_elbow_link_qz,right_wrist_yaw_link_qw,right_wrist_yaw_link_qx,right_wrist_yaw_link_qy,right_wrist_yaw_link_qz
0.999129,0.004187,-0.038038,0.016635,0.998779,0.045200,0.011433,0.016355,0.953436,0.007204,0.143662,0.265084,0.965029,-0.004426,0.001502,0.262101,0.980129,-0.120869,-0.157224,-0.004227,0.992018,-0.106874,0.035565,-0.056684,0.998499,0.008449,0.000992,-0.054107,0.996514,0.008121,0.074700,-0.036246,0.988323,0.141688,0.004564,-0.055861,0.734374,0.320763,0.544449,-0.247752,0.754038,0.344377,0.532605,-0.170774,0.987705,-0.137373,0.070713,-0.023811,0.758546,-0.233859,0.582441,0.175160,0.816899,-0.137072,0.560252,-0.002329
0.999277,0.000133,-0.035328,0.014059,0.998482,0.051730,0.013387,0.013368,0.953146,0.013932,0.144042,0.265652,0.965055,-0.003835,0.002467,0.262006,0.981922,-0.114666,-0.150554,-0.003803,0.992817,-0.100907,0.031243,-0.056175,0.998493,0.010510,-0.000352,-0.053869,0.996509,0.008180,0.073613,-0.038527,0.988253,0.141316,0.001907,-0.058157,0.737604,0.319671,0.541985,-0.244957,0.757945,0.342180,0.530295,-0.164983,0.987831,-0.136974,0.068891,-0.026119,0.759000,-0.234245,0.581465,0.175919,0.817937,-0.133485,0.559603,-0.002462
0.999400,-0.003926,-0.032444,0.011437,0.998131,0.058288,0.015206,0.010306,0.952829,0.020634,0.144335,0.266194,0.965072,-0.003357,0.003408,0.261940,0.983526,-0.108408,-0.144604,-0.003679,0.993540,-0.094885,0.027433,-0.055879,0.998472,0.012490,-0.001497,-0.053818,0.996488,0.008216,0.072520,-0.041038,0.988233,0.140417,-0.000519,-0.060646,0.740869,0.318071,0.539602,-0.242433,0.761648,0.339847,0.528036,-0.159921,0.988008,-0.136285,0.066682,-0.028626,0.759905,-0.234192,0.580260,0.176061,0.818904,-0.130512,0.558888,-0.002566
0.999503,-0.007994,-0.029215,0.008721,0.997724,0.064909,0.016813,0.007135,0.952477,0.027292,0.144548,0.266735,0.965068,-0.003091,0.004388,0.261943,0.984849,-0.102103,-0.140114,-0.003931,0.994190,-0.088810,0.024633,-0.055613,0.998449,0.014272,-0.002222,-0.053765,0.996441,0.008214,0.071426,-0.043996,0.988324,0.138478,-0.002466,-0.063509,0.744200,0.315479,0.537434,-0.240426,0.764975,0.337308,0.525937,-0.156289,0.988292,-0.135013,0.063706,-0.031510,0.761703,-0.233255,0.578598,0.174997,0.819739,-0.128761,0.558069,-0.002594
0.999548,-0.011943,-0.026905,0.006098,0.997236,0.072114,0.017417,0.004114,0.951841,0.033555,0.146062,0.267466,0.965016,-0.002763,0.005242,0.262125,0.985989,-0.095865,-0.136441,-0.004313,0.994764,-0.082733,0.022797,-0.055503,0.998427,0.015559,-0.002896,-0.053780,0.996381,0.008088,0.070495,-0.046790,0.988510,0.135823,-0.004041,-0.066211,0.747404,0.312650,0.534729,-0.240213,0.768328,0.334520,0.523348,-0.154514,0.988507,-0.134255,0.060535,-0.034131,0.764006,-0.232734,0.576039,0.174093,0.821329,-0.128571,0.555771,-0.002741
0.999555,-0.015833,-0.025052,0.003521,0.996673,0.079603,0.017488,0.001182,0.951037,0.039591,0.148171,0.268341,0.964926,-0.002425,0.005976,0.262443,0.987016,-0.089651,-0.133187,-0.004789,0.995281,-0.076644,0.021432,-0.055520,0.998403,0.016607,-0.003560,-0.053882,0.996312,0.007898,0.069638,-0.049502,0.988734,0.132807,-0.005430,-0.068837,0.750530,0.309694,0.531755,-0.240896,0.771680,0.331594,0.520521,-0.153665,0.988680,-0.133764,0.057257,-0.036620,0.766553,-0.232437,0.573019,0.173259,0.823290,-0.129179,0.552718,-0.002964
0.999500,-0.019719,-0.024672,0.001220,0.996010,0.087610,0.016934,-0.001427,0.949988,0.045420,0.151467,0.269292,0.964808,-0.001870,0.007161,0.262851,0.987947,-0.083519,-0.130229,-0.005130,0.995740,-0.070607,0.020875,-0.055500,0.998392,0.017104,-0.004369,-0.053864,0.996238,0.007777,0.068767,-0.052160,0.989073,0.128788,-0.006768,-0.071432,0.752859,0.307286,0.528162,-0.244588,0.774745,0.329474,0.516380,-0.156744,0.988723,-0.134460,0.053243,-0.038887,0.768397,-0.234536,0.569345,0.174372,0.825612,-0.132132,0.548547,-0.001699
0.999420,-0.023658,-0.024466,-0.000737,0.995276,0.095661,0.016177,-0.003659,0.948879,0.051168,0.154734,0.270311,0.964673,-0.001405,0.008143,0.263321,0.988833,-0.077429,-0.127231,-0.005213,0.996159,-0.064592,0.020375,-0.055503,0.998377,0.017686,-0.005162,-0.053886,0.996158,0.007695,0.067882,-0.054789,0.989396,0.124707,-0.008104,-0.074012,0.754710,0.305448,0.524279,-0.249491,0.777334,0.327812,0.512073,-0.161471,0.988713,-0.135317,0.049426,-0.041145,0.770491,-0.236422,0.565510,0.175062,0.828069,-0.135437,0.544021,-0.000662
0.999311,-0.027702,-0.024608,-0.002007,0.994470,0.103806,0.015089,-0.005145,0.947696,0.056808,0.158073,0.271401,0.964527,-0.001082,0.008852,0.263835,0.989680,-0.071447,-0.124122,-0.004707,0.996537,-0.058655,0.020022,-0.055433,0.998362,0.018409,-0.005876,-0.053851,0.996074,0.007695,0.066987,-0.057355,0.989711,0.120512,-0.009438,-0.076553,0.755624,0.304774,0.519804,-0.256804,0.778977,0.327106,0.507412,-0.169494,0.988623,-0.136469,0.046022,-0.043386,0.773113,-0.237831,0.561360,0.174950,0.830817,-0.139400,0.538805,-0.000050
0.999201,-0.031374,-0.024614,-0.002503,0.993600,0.112037,0.013222,-0.005660,0.946396,0.062034,0.161672,0.272670,0.964299,-0.000595,0.010048,0.264623,0.990365,-0.065778,-0.121811,-0.003651,0.996849,-0.052857,0.020558,-0.055464,0.998340,0.019227,-0.006544,-0.053888,0.996001,0.007548,0.066117,-0.059614,0.990041,0.116080,-0.011140,-0.078871,0.755334,0.305485,0.515017,-0.266284,0.779188,0.328125,0.502481,-0.180865,0.988507,-0.137697,0.042845,-0.045354,0.775793,-0.238853,0.557563,0.173834,0.833373,-0.142095,0.534133,-0.000016
0.999087,-0.034858,-0.024551,-0.002613,0.992660,0.120304,0.010980,-0.005643,0.944989,0.067040,0.165407,0.274121,0.964001,-0.000020,0.011489,0.265650,0.990954,-0.060266,-0.119884,-0.002331,0.997110,-0.047133,0.021565,-0.055551,0.998314,0.020088,-0.007165,-0.053987,0.995932,0.007327,0.065248,-0.061718,0.990362,0.111525,-0.013029,-0.081084,0.754388,0.306886,0.509991,-0.276818,0.778591,0.330001,0.497302,-0.193872,0.988372,-0.138968,0.039772,-0.047187,0.778497,-0.239691,0.553926,0.172211,0.835828,-0.144174,0.529722,-0.000277
0.999005,-0.038096,-0.023067,-0.002326,0.991697,0.128242,0.008129,-0.004958,0.943852,0.071807,0.168608,0.274880,0.963857,0.000375,0.013087,0.266100,0.991397,-0.055019,-0.118761,-0.000683,0.997322,-0.041548,0.022746,-0.055718,0.998282,0.020883,-0.007736,-0.054190,0.995866,0.007035,0.064629,-0.063443,0.990714,0.106643,-0.014882,-0.083013,0.752291,0.309156,0.504943,-0.288987,0.776247,0.334710,0.491457,-0.209476,0.988242,-0.139961,0.037611,-0.048715,0.781310,-0.239513,0.550774,0.169809,0.837698,-0.145806,0.526308,-0.001686
0.998918,-0.041041,-0.021795,-0.001728,0.990698,0.135926,0.005164,-0.003831,0.942766,0.076444,0.171605,0.275502,0.963709,0.000659,0.015002,0.266533,0.991800,-0.049907,-0.117649,0.001167,0.997498,-0.036080,0.023949,-0.055887,0.998255,0.021403,-0.008191,-0.054429,0.995813,0.006751,0.064121,-0.064798,0.991062,0.101737,-0.016759,-0.084639,0.750077,0.311456,0.499602,-0.301293,0.773369,0.339723,0.485326,-0.225713,0.988124,-0.140880,0.035704,-0.049891,0.783847,-0.239338,0.547935,0.167538,0.839690,-0.146499,0.522921,-0.003496
0.998838,-0.043400,-0.020945,-0.000510,0.989702,0.143116,0.001965,-0.001918,0.941873,0.080853,0.174200,0.275668,0.963607,0.000721,0.017572,0.266745,0.992153,-0.045068,-0.116574,0.003438,0.997635,-0.030851,0.025156,-0.056038,0.998239,0.021372,-0.008449,-0.054688,0.995792,0.006499,0.063862,-0.065408,0.991436,0.096809,-0.018673,-0.085641,0.747725,0.313823,0.493839,-0.313919,0.769556,0.345394,0.478861,-0.243267,0.988043,-0.141624,0.034328,-0.050350,0.785846,-0.239134,0.545758,0.165557,0.841932,-0.145271,0.519625,-0.006050
0.998772,-0.045091,-0.020500,0.000717,0.988671,0.150094,-0.001397,0.000129,0.941040,0.085157,0.176621,0.275676,0.963441,0.000622,0.021087,0.267087,0.992462,-0.040243,-0.115620,0.005546,0.997750,-0.025688,0.026314,-0.056064,0.998236,0.020985,-0.008701,-0.054845,0.995806,0.006012,0.063911,-0.065186,0.991839,0.091994,-0.020446,-0.085879,0.745767,0.315582,0.488011,-0.325706,0.765570,0.350879,0.472007,-0.260759,0.987985,-0.142293,0.033720,-0.050018,0.787314,-0.239087,0.543963,0.164555,0.843537,-0.145240,0.516993,-0.008271
0.998713,-0.046449,-0.020258,0.001948,0.987590,0.156965,-0.004822,0.002271,0.940198,0.089430,0.178985,0.275672,0.963204,0.000482,0.025097,0.267597,0.992737,-0.035426,-0.114720,0.007569,0.997839,-0.020561,0.027467,-0.056033,0.998239,0.020417,-0.008934,-0.054966,0.995838,0.005409,0.064116,-0.064547,0.992244,0.087237,-0.022151,-0.085739,0.743966,0.317030,0.482090,-0.337041,0.761366,0.356268,0.464809,-0.278113,0.987938,-0.142923,0.033498,-0.049288,0.788515,-0.239118,0.542361,0.164046,0.844821,-0.145801,0.514697,-0.010327
0.998681,-0.047009,-0.020265,0.003988,0.986539,0.163193,-0.008913,0.005487,0.939623,0.093254,0.180776,0.275194,0.962990,0.001640,0.030041,0.267855,0.992950,-0.030801,-0.114010,0.010190,0.997912,-0.015596,0.028479,-0.055836,0.998262,0.019317,-0.008959,-0.054954,0.995887,0.004510,0.065045,-0.062907,0.992674,0.083192,-0.022877,-0.084582,0.743479,0.316691,0.476562,-0.346170,0.759054,0.358742,0.458444,-0.291497,0.987957,-0.143385,0.033624,-0.047438,0.788349,-0.240209,0.541654,0.165579,0.845120,-0.147594,0.513708,-0.009667
0.998651,-0.047377,-0.020228,0.006545,0.985456,0.169154,-0.013215,0.009365,0.939094,0.096954,0.182325,0.274701,0.962735,0.003188,0.035059,0.268147,0.993124,-0.026304,-0.113298,0.013262,0.997959,-0.010724,0.029528,-0.055595,0.998289,0.017992,-0.009000,-0.054910,0.995944,0.003540,0.066210,-0.060816,0.993110,0.079409,-0.023289,-0.082971,0.743350,0.315744,0.471438,-0.354234,0.757409,0.360548,0.452236,-0.303017,0.988001,-0.143795,0.033821,-0.045097,0.787657,-0.241805,0.541187,0.168061,0.844921,-0.149759,0.513439,-0.007804
0.998624,-0.047359,-0.020105,0.010135,0.984371,0.174588,-0.017978,0.014499,0.938735,0.100369,0.183322,0.274035,0.962479,0.005443,0.040175,0.268311,0.993246,-0.022060,-0.112600,0.017244,0.997985,-0.006034,0.030610,-0.055258,0.998325,0.016227,-0.009112,-0.054779,0.996016,0.002428,0.067846,-0.057824,0.993578,0.076147,-0.023068,-0.080448,0.744020,0.313628,0.467240,-0.360221,0.757306,0.361031,0.446589,-0.310971,0.988091,-0.144101,0.034159,-0.041771,0.785904,-0.244413,0.541187,0.172434,0.843716,-0.152682,0.514606,-0.003544
0.998586,-0.047205,-0.019465,0.014797,0.983201,0.179797,-0.023395,0.021010,0.938368,0.103490,0.183925,0.273729,0.962136,0.007514,0.044662,0.268782,0.993301,-0.018093,-0.111944,0.022247,0.997991,-0.001525,0.031620,-0.054885,0.998351,0.015080,-0.009241,-0.054616,0.996091,0.001397,0.069912,-0.053980,0.994040,0.073769,-0.022356,-0.077085,0.745096,0.311042,0.464121,-0.364246,0.758347,0.360074,0.442031,-0.316013,0.988198,-0.144386,0.034765,-0.037534,0.782992,-0.247994,0.541821,0.178475,0.841972,-0.157270,0.516078,0.003607
0.998523,-0.046981,-0.018566,0.019994,0.981914,0.184936,-0.029098,0.028234,0.937947,0.106568,0.184387,0.273678,0.961715,0.009609,0.048882,0.269486,0.993298,-0.014259,-0.111287,0.027758,0.997976,0.002892,0.032640,-0.054496,0.998371,0.014240,-0.009332,-0.054447,0.996151,0.000398,0.072189,-0.049707,0.994489,0.071833,-0.021406,-0.073297,0.746387,0.308218,0.461533,-0.367281,0.759976,0.358384,0.438019,-0.319589,0.988299,-0.144661,0.035504,-0.032840,0.779457,-0.252063,0.542737,0.185331,0.839890,-0.162683,0.517658,0.012201
0.998420,-0.046735,-0.017126,0.026077,0.980464,0.189983,-0.035415,0.036642,0.937276,0.109125,0.184569,0.274844,0.961001,0.011461,0.052280,0.271316,0.993206,-0.010618,-0.110738,0.034143,0.997944,0.007218,0.033524,-0.054149,0.998386,0.013551,-0.009507,-0.054327,0.996237,-0.000542,0.074761,-0.043845,0.994982,0.070193,-0.021000,-0.068138,0.747073,0.306194,0.461454,-0.367678,0.761641,0.357168,0.435794,-0.320028,0.988460,-0.144625,0.036398,-0.026552,0.775020,-0.257010,0.543626,0.194320,0.837207,-0.166838,0.520348,0.022067
0.998269,-0.046425,-0.015713,0.032505,0.978868,0.195014,-0.041530,0.045410,0.936353,0.111543,0.184394,0.277129,0.959982,0.013312,0.055213,0.274241,0.993051,-0.007073,-0.110149,0.040837,0.997888,0.011476,0.034489,-0.053837,0.998395,0.013032,-0.009716,-0.054252,0.996295,-0.001443,0.077416,-0.037420,0.995469,0.068667,-0.020632,-0.062457,0.748022,0.303912,0.462101,-0.366828,0.763201,0.355456,0.435089,-0.319175,0.988603,-0.144498,0.037353,-0.019705,0.770255,-0.262156,0.544500,0.203719,0.834172,-0.171604,0.523112,0.032615
0.998052,-0.045992,-0.014360,0.039626,0.977127,0.199938,-0.047323,0.054838,0.935024,0.113465,0.183382,0.281474,0.958427,0.014909,0.057109,0.279166,0.992810,-0.003731,-0.109521,0.048157,0.997809,0.015595,0.035526,-0.053591,0.998394,0.012850,-0.010083,-0.054250,0.996325,-0.002262,0.080247,-0.029871,0.995963,0.067360,-0.020320,-0.055738,0.749467,0.301093,0.464230,-0.363502,0.764520,0.352749,0.437452,-0.315772,0.988733,-0.144194,0.038432,-0.011741,0.764910,-0.267708,0.545402,0.213967,0.830516,-0.177583,0.526044,0.044552
0.997766,-0.045957,-0.013396,0.046597,0.975078,0.205753,-0.052693,0.064130,0.932421,0.114433,0.182611,0.290086,0.955783,0.016548,0.057168,0.287987,0.992488,-0.000330,-0.109074,0.055417,0.997717,0.019767,0.036436,-0.053322,0.998396,0.012533,-0.010297,-0.054242,0.996271,-0.003090,0.083383,-0.021930,0.996424,0.066309,-0.019481,-0.048603,0.751464,0.297196,0.468160,-0.357493,0.765925,0.349040,0.442365,-0.309585,0.988790,-0.144044,0.039186,-0.003257,0.759074,-0.273952,0.546180,0.224597,0.826496,-0.183811,0.528989,0.057346
0.997423,-0.046121,-0.012626,0.053491,0.972787,0.212040,-0.057779,0.073389,0.929087,0.114828,0.181943,0.300847,0.952488,0.018120,0.056296,0.298778,0.992095,0.003104,-0.108690,0.062644,0.997606,0.023961,0.037336,-0.053042,0.998400,0.012142,-0.010378,-0.054235,0.996133,-0.003946,0.086674,-0.013795,0.996838,0.065379,-0.018377,-0.041257,0.753669,0.292712,0.472976,-0.350138,0.767298,0.344762,0.448535,-0.302009,0.988767,-0.143968,0.039786,0.005486,0.752905,-0.280551,0.546833,0.235368,0.822164,-0.190182,0.531887,0.070524
0.997076,-0.046183,-0.012929,0.059500,0.970667,0.217265,-0.062765,0.081624,0.924991,0.112436,0.183940,0.312915,0.949242,0.028636,0.053045,0.308718,0.991663,0.006313,-0.108683,0.068944,0.997493,0.027868,0.038068,-0.052748,0.998403,0.011814,-0.010596,-0.054209,0.995878,-0.004217,0.090437,-0.005448,0.997167,0.065098,-0.016705,-0.033776,0.756108,0.287463,0.479441,-0.340296,0.770215,0.337961,0.456869,-0.289520,0.988738,-0.143445,0.040100,0.014590,0.746724,-0.286968,0.547321,0.245951,0.817987,-0.196363,0.534442,0.081925
0.996688,-0.046296,-0.013407,0.065504,0.969169,0.219383,-0.067555,0.089551,0.922735,0.109780,0.187191,0.318540,0.948000,0.034230,0.049564,0.312518,0.991184,0.009355,-0.108666,0.075228,0.997364,0.031610,0.038838,-0.052507,0.998404,0.011460,-0.010796,-0.054238,0.995553,-0.004390,0.094064,0.002704,0.997431,0.064942,-0.014732,-0.026397,0.758484,0.281822,0.486198,-0.329984,0.773043,0.330907,0.465455,-0.276148,0.988645,-0.142915,0.040046,0.023517,0.740628,-0.293404,0.547581,0.256007,0.813990,-0.201902,0.536748,0.092509
0.996254,-0.046514,-0.014236,0.071501,0.969072,0.215247,-0.072140,0.096768,0.924350,0.107079,0.192943,0.311262,0.951183,0.030113,0.045186,0.303814,0.990660,0.012060,-0.108667,0.081483,0.997227,0.035031,0.039590,-0.052374,0.998399,0.011063,-0.011051,-0.054368,0.995179,-0.004304,0.097420,0.010469,0.997623,0.065052,-0.012150,-0.019226,0.760851,0.275493,0.493574,-0.318736,0.775850,0.323477,0.474630,-0.261049,0.988517,-0.142356,0.039243,0.032093,0.734878,-0.299845,0.547508,0.265108,0.810565,-0.206101,0.538701,0.101531
0.995786,-0.046044,-0.015747,0.077728,0.969435,0.208413,-0.077286,0.103860,0.925965,0.101574,0.203663,0.301320,0.954532,0.021760,0.046401,0.293670,0.990104,0.014459,-0.108556,0.087757,0.997094,0.038102,0.040336,-0.052194,0.998394,0.011215,-0.011042,-0.054414,0.994769,-0.004228,0.100452,0.018036,0.997742,0.065361,-0.009585,-0.012155,0.762419,0.269777,0.501150,-0.307872,0.778118,0.316487,0.483524,-0.246114,0.988317,-0.141898,0.038220,0.040420,0.730061,-0.305642,0.546934,0.272868,0.807863,-0.208935,0.540248,0.108789
0.995277,-0.045230,-0.017599,0.084069,0.969930,0.200251,-0.082806,0.110807,0.927399,0.095003,0.216580,0.289826,0.957840,0.011463,0.050203,0.282649,0.989510,0.016690,-0.108386,0.094041,0.996960,0.040977,0.041093,-0.051990,0.998391,0.011620,-0.010888,-0.054417,0.994313,-0.004192,0.103310,0.025505,0.997799,0.065735,-0.007038,-0.005128,0.763517,0.264291,0.508783,-0.297207,0.779981,0.309666,0.492210,-0.231229,0.988048,-0.141501,0.037078,0.048619,0.725693,-0.311132,0.546083,0.279928,0.805518,-0.211116,0.541585,0.115137
0.994743,-0.043473,-0.019970,0.090546,0.970206,0.192269,-0.088808,0.117666,0.925056,0.083056,0.237618,0.284448,0.958077,0.004126,0.063883,0.279268,0.988901,0.018618,-0.108105,0.100209,0.996850,0.043422,0.041898,-0.051468,0.998411,0.011571,-0.010786,-0.054088,0.993905,-0.004192,0.105224,0.032621,0.997763,0.066641,-0.004920,0.001734,0.763172,0.260890,0.516006,-0.288518,0.779641,0.305897,0.500275,-0.219799,0.987709,-0.141187,0.036744,0.056098,0.724230,-0.313690,0.544466,0.283983,0.804750,-0.214830,0.540358,0.119325
0.994170,-0.041702,-0.022165,0.096928,0.970426,0.184513,-0.093993,0.124073,0.921247,0.070071,0.259282,0.281365,0.957294,-0.003370,0.077828,0.278423,0.988256,0.020427,-0.107864,0.106289,0.996742,0.045732,0.042674,-0.050922,0.998432,0.011569,-0.010647,-0.053725,0.993492,-0.004166,0.106740,0.039546,0.997655,0.067859,-0.002906,0.008493,0.762394,0.258197,0.522783,-0.280692,0.778484,0.302857,0.508089,-0.209965,0.987315,-0.140993,0.036405,0.063281,0.723544,-0.315697,0.542363,0.287511,0.804911,-0.216967,0.538553,0.122489
0.993577,-0.039906,-0.024011,0.103126,0.970721,0.177138,-0.097377,0.129770,0.914862,0.054144,0.282585,0.283270,0.954521,-0.011828,0.092712,0.283115,0.987587,0.022036,-0.107710,0.112183,0.996644,0.047817,0.043367,-0.050333,0.998455,0.011706,-0.010461,-0.053297,0.993129,-0.004014,0.107486,0.046095,0.997449,0.069767,-0.001075,0.015041,0.760882,0.257068,0.528759,-0.274568,0.775926,0.301386,0.515520,-0.203332,0.986880,-0.141003,0.036077,0.069883,0.724439,-0.316570,0.539308,0.290032,0.806948,-0.215912,0.535657,0.123649
0.992976,-0.038340,-0.025091,0.109086,0.971323,0.169927,-0.097735,0.134551,0.906764,0.036251,0.304589,0.289295,0.950054,-0.023688,0.105929,0.292601,0.986887,0.023570,-0.107682,0.117911,0.996529,0.049902,0.044020,-0.050022,0.998461,0.011730,-0.010541,-0.053170,0.992806,-0.003724,0.107654,0.052273,0.997155,0.072267,0.001027,0.021420,0.759055,0.256667,0.534142,-0.269536,0.772739,0.301166,0.521978,-0.199279,0.986406,-0.141264,0.035728,0.075966,0.725738,-0.317268,0.535821,0.292475,0.809587,-0.215756,0.531345,0.125261
0.992354,-0.036888,-0.025788,0.114926,0.972046,0.162766,-0.096611,0.138926,0.897417,0.017059,0.325785,0.297011,0.944439,-0.037448,0.118303,0.304364,0.986156,0.025072,-0.107717,0.123553,0.996402,0.051989,0.044665,-0.049851,0.998458,0.011700,-0.010741,-0.053197,0.992487,-0.003359,0.107531,0.058264,0.996789,0.075051,0.003281,0.027710,0.757050,0.256604,0.539233,-0.265062,0.769225,0.301529,0.527967,-0.196531,0.985899,-0.141648,0.035358,0.081788,0.727232,-0.317871,0.532103,0.294886,0.812516,-0.216021,0.526306,0.127098
0.991589,-0.035840,-0.026209,0.121575,0.973093,0.154911,-0.092201,0.143495,0.887113,-0.003830,0.343762,0.307967,0.936838,-0.053908,0.129892,0.320243,0.985284,0.026342,-0.107738,0.130054,0.996281,0.053906,0.045382,-0.049582,0.998464,0.011589,-0.010749,-0.053108,0.992158,-0.002999,0.107275,0.064078,0.996322,0.078413,0.006235,0.033991,0.755148,0.256387,0.544087,-0.260743,0.766587,0.301892,0.532777,-0.193274,0.985323,-0.142284,0.035644,0.087317,0.729797,-0.317264,0.528357,0.295936,0.814807,-0.218620,0.521017,0.129755
0.990738,-0.035003,-0.026397,0.128518,0.974209,0.145916,-0.087380,0.148292,0.876940,-0.024786,0.360008,0.317423,0.929142,-0.070963,0.139895,0.334796,0.984324,0.027574,-0.107741,0.136887,0.996165,0.055772,0.046139,-0.049162,0.998480,0.011317,-0.010702,-0.052866,0.991804,-0.002676,0.106918,0.069904,0.995783,0.081872,0.009346,0.040330,0.753362,0.255924,0.548911,-0.256214,0.764335,0.301329,0.537636,-0.189580,0.984703,-0.142953,0.036230,0.092795,0.732451,-0.316389,0.524704,0.296816,0.817201,-0.220301,0.516011,0.131846
0.989753,-0.034589,-0.026117,0.136054,0.975515,0.134700,-0.081673,0.153482,0.867895,-0.045360,0.373196,0.324692,0.921968,-0.088841,0.146822,0.347169,0.983223,0.028737,-0.107703,0.144384,0.996060,0.057547,0.046964,-0.048440,0.998517,0.010731,-0.010563,-0.052317,0.991434,-0.002423,0.106367,0.075757,0.995152,0.085561,0.012745,0.046788,0.751850,0.255039,0.553678,-0.251232,0.762898,0.298996,0.542568,-0.184956,0.984031,-0.143681,0.037434,0.098169,0.735291,-0.314976,0.521269,0.297350,0.819812,-0.220157,0.511656,0.132842
0.988516,-0.034353,-0.025511,0.144930,0.976799,0.120200,-0.076412,0.159930,0.861404,-0.064991,0.382397,0.327921,0.915605,-0.110032,0.151382,0.355872,0.981874,0.029705,-0.107550,0.153211,0.995943,0.059261,0.047933,-0.047827,0.998548,0.009759,-0.010622,-0.051910,0.991007,-0.002437,0.105810,0.081880,0.994454,0.089085,0.016148,0.053513,0.750411,0.253622,0.558872,-0.245402,0.761325,0.296524,0.547933,-0.179521,0.983250,-0.144616,0.039323,0.103731,0.737846,-0.313473,0.518314,0.297772,0.821867,-0.220775,0.507648,0.134486
0.987096,-0.034204,-0.024739,0.154466,0.977823,0.103991,-0.071545,0.167123,0.856089,-0.084226,0.389394,0.329226,0.909291,-0.132890,0.154504,0.362849,0.980345,0.030590,-0.107334,0.162690,0.995817,0.060948,0.048994,-0.047269,0.998574,0.008598,-0.010761,-0.051577,0.990529,-0.002576,0.105253,0.088135,0.993688,0.092510,0.019580,0.060357,0.748960,0.251909,0.564271,-0.239161,0.759644,0.293951,0.553502,-0.173693,0.982389,-0.145670,0.041549,0.109387,0.740254,-0.311960,0.515587,0.298118,0.823644,-0.221814,0.503784,0.136423
0.985136,-0.033494,-0.022135,0.167019,0.978445,0.081145,-0.068590,0.177076,0.856559,-0.102753,0.388385,0.323890,0.905931,-0.153379,0.157707,0.361791,0.978214,0.030432,-0.107582,0.174919,0.995756,0.061863,0.050145,-0.046123,0.998637,0.007887,-0.010371,-0.050539,0.989880,-0.002685,0.105064,0.095357,0.992822,0.095890,0.022363,0.067889,0.747263,0.250481,0.569932,-0.232454,0.757730,0.291483,0.559537,-0.166737,0.981325,-0.146706,0.045262,0.115890,0.742163,-0.310015,0.513595,0.298839,0.826321,-0.218606,0.500620,0.137059
0.982936,-0.032808,-0.019020,0.179997,0.978383,0.056686,-0.066126,0.187567,0.858622,-0.120857,0.384235,0.317057,0.903215,-0.174215,0.158818,0.358649,0.975797,0.030000,-0.108412,0.187530,0.995642,0.062849,0.051890,-0.045315,0.998681,0.006839,-0.009997,-0.049886,0.989150,-0.002864,0.104938,0.102777,0.991896,0.099088,0.024862,0.075531,0.745511,0.248994,0.575612,-0.225582,0.755652,0.288689,0.565847,-0.159582,0.980151,-0.147835,0.049240,0.122574,0.743818,-0.308219,0.511793,0.299674,0.828100,-0.217435,0.497839,0.138309
0.980392,-0.032177,-0.014889,0.193843,0.977471,0.029100,-0.064239,0.198940,0.864026,-0.138033,0.374255,0.307148,0.902136,-0.195673,0.156180,0.351385,0.972935,0.029002,-0.110391,0.200923,0.995419,0.063992,0.054814,-0.045178,0.998689,0.005129,-0.009659,-0.050006,0.988305,-0.003201,0.104931,0.110603,0.990924,0.101956,0.026737,0.083422,0.743738,0.247455,0.581332,-0.218342,0.753328,0.285296,0.572713,-0.151997,0.978812,-0.149118,0.053754,0.129620,0.744982,-0.306643,0.510389,0.300792,0.828124,-0.220275,0.495839,0.140834
