joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.019263,0.192207,0.032230,-0.115899,0.220261,-0.024857,0.450312,0.170839,0.247812,0.134239,0.146493,-0.058376,-0.254866,-0.189912,-0.237325,0.304389,-0.343483,-0.021846,-0.037710,-0.716378,1.183591,0.830184,0.933544,-0.145796,0.143586,0.147999,0.067544,0.090530,0.010419
-0.024998,0.197875,0.029080,-0.110634,0.223005,-0.009590,0.448807,0.169078,0.250115,0.139568,0.127644,-0.058127,-0.253794,-0.187244,-0.227290,0.300377,-0.348411,-0.030569,-0.051389,-0.715134,1.182813,0.825924,0.935640,-0.143874,0.143560,0.146497,0.067744,0.091310,0.012086
-0.046140,0.195802,0.023689,-0.100372,0.225892,0.002025,0.439756,0.160544,0.253668,0.179770,0.125683,-0.058988,-0.251449,-0.190358,-0.222199,0.298708,-0.352136,-0.035168,-0.072319,-0.716893,1.179802,0.821170,0.937770,-0.148519,0.145357,0.142885,0.068740,0.095879,0.013341
-0.067460,0.192842,0.018401,-0.090495,0.228255,0.013116,0.430897,0.151639,0.256586,0.218408,0.123766,-0.059771,-0.249016,-0.190160,-0.216353,0.297936,-0.354922,-0.043463,-0.088556,-0.719896,1.176621,0.816213,0.940977,-0.151919,0.147023,0.138468,0.069262,0.100217,0.014668
-0.089136,0.188111,0.013319,-0.081388,0.229570,0.023156,0.422422,0.141992,0.258235,0.253918,0.121935,-0.060399,-0.246410,-0.183340,-0.208998,0.298958,-0.355829,-0.059150,-0.095405,-0.725388,1.173099,0.810849,0.946335,-0.152829,0.148423,0.132445,0.068838,0.104093,0.016141
-0.108697,0.184106,0.009021,-0.077483,0.226673,0.028846,0.413679,0.132733,0.260392,0.285788,0.121071,-0.060992,-0.242913,-0.169142,-0.204653,0.301431,-0.355291,-0.085274,-0.093367,-0.732502,1.168134,0.807271,0.952594,-0.154111,0.149004,0.127153,0.069183,0.109294,0.018423
-0.127200,0.180466,0.005114,-0.076178,0.221669,0.032361,0.404802,0.123668,0.262802,0.315839,0.120690,-0.061566,-0.238971,-0.151254,-0.201811,0.304629,-0.354031,-0.116617,-0.086885,-0.740428,1.162448,0.804585,0.959302,-0.155578,0.149177,0.122226,0.069912,0.115158,0.021109
-0.141849,0.177827,-0.000856,-0.075811,0.216140,0.033861,0.402994,0.112088,0.265664,0.340588,0.120523,-0.061025,-0.233679,-0.131326,-0.197695,0.308943,-0.350027,-0.172815,-0.086764,-0.745658,1.154992,0.805832,0.965704,-0.153348,0.147561,0.116385,0.071758,0.121192,0.021977
-0.154816,0.175518,-0.008903,-0.077814,0.209871,0.034778,0.403085,0.098224,0.268892,0.361582,0.120826,-0.059902,-0.228475,-0.109230,-0.193582,0.313097,-0.345741,-0.220583,-0.089693,-0.748548,1.147761,0.807138,0.970826,-0.152912,0.146178,0.111351,0.073524,0.127105,0.023425
-0.164416,0.173869,-0.021105,-0.084556,0.202120,0.034531,0.406974,0.079794,0.272853,0.375066,0.122068,-0.057614,-0.223447,-0.082798,-0.189473,0.316932,-0.340892,-0.251496,-0.098721,-0.746757,1.140978,0.808561,0.973391,-0.156066,0.145257,0.107933,0.075132,0.132776,0.026036
-0.176508,0.170526,-0.030631,-0.082966,0.194403,0.034251,0.416064,0.063223,0.276647,0.395145,0.128598,-0.055732,-0.219056,-0.070540,-0.189748,0.320151,-0.336803,-0.261800,-0.106183,-0.743954,1.136635,0.810507,0.973175,-0.161162,0.144106,0.104633,0.075448,0.139873,0.027326
-0.189847,0.166337,-0.038817,-0.077210,0.186703,0.033955,0.427754,0.047582,0.280357,0.418520,0.137774,-0.054052,-0.214983,-0.065369,-0.192217,0.323063,-0.333093,-0.261800,-0.112862,-0.740644,1.133511,0.812715,0.971568,-0.167230,0.142839,0.101393,0.075118,0.147682,0.027955
-0.193110,0.166356,-0.041979,-0.059686,0.179306,0.034727,0.460678,0.036798,0.283278,0.420100,0.137529,-0.054936,-0.212309,-0.072344,-0.189361,0.324452,-0.331830,-0.261800,-0.110477,-0.738081,1.134158,0.816940,0.967018,-0.168179,0.141653,0.101287,0.074918,0.152346,0.026088
-0.193622,0.166529,-0.044922,-0.040333,0.172151,0.035598,0.498032,0.026189,0.286181,0.415540,0.137359,-0.056091,-0.210100,-0.076935,-0.186681,0.325746,-0.330867,-0.261800,-0.109310,-0.735341,1.135382,0.821771,0.962488,-0.169156,0.140161,0.100591,0.074612,0.155987,0.024551
-0.188632,0.167010,-0.047427,-0.017319,0.165481,0.036669,0.544247,0.015932,0.289046,0.398701,0.137340,-0.057789,-0.208821,-0.076759,-0.184355,0.326850,-0.330504,-0.261800,-0.110579,-0.732248,1.137757,0.827813,0.957997,-0.170186,0.138056,0.098711,0.074097,0.157583,0.023673
-0.180210,0.169032,-0.050937,0.003833,0.158755,0.036801,0.587795,0.004879,0.292068,0.372597,0.136023,-0.060027,-0.208796,-0.069850,-0.182788,0.327933,-0.330395,-0.261800,-0.110735,-0.729443,1.140928,0.833766,0.954056,-0.171103,0.137406,0.099860,0.073636,0.158459,0.023010
-0.170071,0.171824,-0.054950,0.024054,0.152000,0.036465,0.630010,-0.006572,0.295170,0.341861,0.134057,-0.062535,-0.209399,-0.059575,-0.181600,0.329005,-0.330414,-0.261800,-0.110335,-0.726782,1.144498,0.839674,0.950389,-0.171963,0.137484,0.102523,0.073201,0.158975,0.022453
-0.160214,0.175682,-0.060779,0.037092,0.143018,0.033687,0.648145,-0.020510,0.298649,0.305281,0.133551,-0.066355,-0.210693,-0.036181,-0.182144,0.330390,-0.330420,-0.247689,-0.106743,-0.726545,1.147002,0.844667,0.947952,-0.173185,0.138021,0.105304,0.073669,0.155844,0.022283
-0.152113,0.178814,-0.066365,0.050313,0.133618,0.030516,0.659775,-0.034629,0.301920,0.272478,0.134841,-0.070404,-0.211988,-0.013434,-0.183818,0.332193,-0.330374,-0.227501,-0.103368,-0.727478,1.148516,0.848661,0.945921,-0.173487,0.138271,0.108246,0.073697,0.152590,0.021642
-0.147527,0.180497,-0.071466,0.063897,0.123382,0.026556,0.658392,-0.049110,0.304773,0.247232,0.139724,-0.074913,-0.213281,0.008017,-0.187754,0.334833,-0.330224,-0.195158,-0.100429,-0.730751,1.148052,0.850654,0.944701,-0.171949,0.137945,0.111512,0.072844,0.149088,0.020058
-0.142120,0.182544,-0.074286,0.078991,0.114897,0.023706,0.653311,-0.061224,0.307048,0.223523,0.144010,-0.078770,-0.215012,0.026465,-0.191212,0.337820,-0.329931,-0.178775,-0.098333,-0.734247,1.147779,0.850534,0.944396,-0.169196,0.138007,0.115025,0.072040,0.145278,0.018382
-0.136303,0.184773,-0.075965,0.094840,0.107287,0.021410,0.646383,-0.072154,0.309034,0.200583,0.147998,-0.082300,-0.216960,0.043411,-0.194431,0.340981,-0.329565,-0.170372,-0.096659,-0.737854,1.147602,0.849358,0.944549,-0.165836,0.138263,0.118662,0.071260,0.141313,0.016660
-0.133097,0.187702,-0.076167,0.114515,0.102256,0.020548,0.623893,-0.080166,0.309813,0.189660,0.150093,-0.083454,-0.219486,0.043416,-0.196491,0.344384,-0.328671,-0.168267,-0.093623,-0.740218,1.148207,0.845436,0.946836,-0.164071,0.138892,0.120075,0.071001,0.140411,0.017352
-0.131414,0.190726,-0.076214,0.135315,0.097579,0.019809,0.596436,-0.088046,0.310422,0.185374,0.152260,-0.084013,-0.221799,0.039308,-0.198732,0.347772,-0.327562,-0.165806,-0.090664,-0.741763,1.148466,0.841112,0.949342,-0.162520,0.138477,0.121140,0.071273,0.139394,0.018249
-0.132776,0.193939,-0.075950,0.158367,0.093612,0.019317,0.559047,-0.095666,0.310688,0.194362,0.154572,-0.083382,-0.223689,0.026974,-0.201337,0.351133,-0.326022,-0.162630,-0.087861,-0.741670,1.148033,0.835983,0.952286,-0.161398,0.135972,0.121510,0.072607,0.138149,0.019557
-0.135962,0.196615,-0.075245,0.181485,0.089801,0.018419,0.519293,-0.101835,0.309891,0.213284,0.156297,-0.082025,-0.225781,0.014175,-0.203467,0.354018,-0.324256,-0.162197,-0.084557,-0.740587,1.148298,0.831849,0.954935,-0.161455,0.135651,0.121461,0.072940,0.138491,0.020079
-0.140059,0.199023,-0.074320,0.204636,0.086068,0.017319,0.478356,-0.107279,0.308562,0.237173,0.157729,-0.080305,-0.227974,0.001145,-0.205361,0.356663,-0.322378,-0.163134,-0.081004,-0.739009,1.148912,0.828213,0.957438,-0.162102,0.136422,0.121204,0.072774,0.139627,0.020207
-0.146910,0.198492,-0.072866,0.227285,0.082094,0.015950,0.438159,-0.111533,0.305254,0.273298,0.160216,-0.079005,-0.230719,-0.012896,-0.207498,0.358405,-0.320531,-0.161293,-0.076513,-0.737096,1.150284,0.827354,0.958990,-0.161567,0.136921,0.121025,0.074200,0.138939,0.020635
-0.153184,0.197876,-0.071379,0.249527,0.078192,0.014754,0.398844,-0.115211,0.302200,0.311536,0.162941,-0.077886,-0.233352,-0.027627,-0.209575,0.359641,-0.319119,-0.157155,-0.072017,-0.734892,1.151398,0.827477,0.959715,-0.161577,0.137192,0.121424,0.074781,0.138205,0.020795
-0.158301,0.197088,-0.069823,0.270955,0.074437,0.013903,0.361294,-0.117735,0.299657,0.353998,0.166140,-0.077128,-0.235759,-0.043738,-0.211532,0.359865,-0.318578,-0.148428,-0.067510,-0.732103,1.151993,0.829564,0.958787,-0.162677,0.137007,0.122977,0.073670,0.137381,0.020420
-0.159946,0.197367,-0.068058,0.290499,0.070460,0.012840,0.326087,-0.119296,0.297382,0.395248,0.167940,-0.075951,-0.238499,-0.059449,-0.212960,0.359734,-0.318023,-0.137971,-0.062715,-0.729216,1.153385,0.832659,0.957349,-0.162832,0.137069,0.124316,0.073411,0.135768,0.020183
-0.159855,0.198178,-0.066189,0.309099,0.066372,0.011672,0.292050,-0.120375,0.295242,0.435890,0.169041,-0.074564,-0.241406,-0.074962,-0.214124,0.359426,-0.317461,-0.126649,-0.057776,-0.726281,1.155176,0.836257,0.955655,-0.162515,0.137255,0.125546,0.073578,0.133761,0.020016
-0.156045,0.199323,-0.064679,0.324456,0.062944,0.011410,0.260884,-0.120268,0.291623,0.469367,0.166689,-0.073451,-0.243773,-0.088944,-0.213297,0.358289,-0.317481,-0.115329,-0.052248,-0.725222,1.158403,0.842001,0.953980,-0.163791,0.137905,0.127335,0.072594,0.130892,0.018592
-0.150391,0.201044,-0.062970,0.338516,0.059997,0.011616,0.230402,-0.119747,0.287394,0.498612,0.162451,-0.072462,-0.246055,-0.101472,-0.211434,0.356515,-0.317739,-0.106382,-0.046573,-0.724631,1.162264,0.848422,0.952506,-0.163801,0.138262,0.129661,0.071982,0.127392,0.017709
-0.141047,0.203914,-0.060865,0.349983,0.058010,0.012756,0.201287,-0.118401,0.281945,0.519398,0.154441,-0.071720,-0.248169,-0.111092,-0.207500,0.353469,-0.318470,-0.102180,-0.040605,-0.724978,1.167393,0.856196,0.951432,-0.161280,0.138036,0.133061,0.072114,0.122628,0.017907
-0.123659,0.205263,-0.059108,0.355971,0.056640,0.014777,0.173553,-0.116609,0.275935,0.520190,0.149058,-0.070094,-0.250166,-0.124544,-0.205286,0.350718,-0.319321,-0.122414,-0.033926,-0.726096,1.173085,0.862107,0.951167,-0.159818,0.136882,0.135970,0.072299,0.117940,0.018834
-0.102249,0.205851,-0.057523,0.359219,0.055578,0.017238,0.146508,-0.114594,0.269644,0.510987,0.144990,-0.068026,-0.252105,-0.139912,-0.203932,0.348115,-0.320232,-0.154868,-0.026891,-0.727600,1.179059,0.867085,0.951307,-0.158885,0.135264,0.138633,0.072510,0.113290,0.020125
-0.082630,0.206906,-0.058198,0.353993,0.054644,0.019946,0.111369,-0.115148,0.262770,0.491751,0.139674,-0.065989,-0.252160,-0.157195,-0.202778,0.346046,-0.321146,-0.180508,-0.019188,-0.731020,1.181290,0.870318,0.951803,-0.157472,0.133590,0.139797,0.072618,0.110246,0.019641
-0.062912,0.207710,-0.059416,0.348106,0.053320,0.022388,0.081352,-0.115816,0.255543,0.467219,0.134148,-0.063685,-0.252145,-0.172330,-0.201577,0.344358,-0.321895,-0.206720,-0.010963,-0.734192,1.182795,0.872751,0.952734,-0.155832,0.132040,0.140875,0.073000,0.106604,0.019576
-0.042998,0.208014,-0.061719,0.340896,0.051216,0.024299,0.061579,-0.116711,0.247612,0.432095,0.128199,-0.060845,-0.251991,-0.183166,-0.200282,0.343427,-0.322317,-0.234077,-0.001695,-0.736869,1.182850,0.873585,0.954535,-0.153736,0.130740,0.141783,0.073934,0.101768,0.020349
-0.026702,0.207288,-0.063799,0.333579,0.046114,0.023913,0.058326,-0.117915,0.240037,0.396723,0.124665,-0.059242,-0.250908,-0.187062,-0.200260,0.342422,-0.322630,-0.250638,0.007580,-0.740010,1.179920,0.874784,0.956419,-0.151745,0.131367,0.142600,0.074124,0.098853,0.019642
