joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.090677,-0.008357,0.295360,0.028894,-0.014486,-0.069004,-0.287365,0.024038,0.281338,0.590018,-0.720407,-1.571363,0.039405,0.653021,0.170075,0.017185,-0.318379,0.117025,-0.138518,0.036863,-0.078259,0.127424,-0.126455,-0.297673,0.166844,0.137433,0.113795,-0.055963,0.036166
-0.116855,0.142295,0.223216,0.035347,-0.018437,-0.196647,0.473332,-0.011602,0.249443,-1.217608,0.264236,-0.286729,0.003008,0.804526,0.144578,-0.004824,-0.347004,0.048164,-0.108753,0.153792,-0.044686,0.210180,-0.033047,-0.359256,0.102178,0.068961,-0.079709,0.021107,0.055830
-0.230108,0.222901,0.024213,0.189424,0.082781,-0.356320,0.346699,0.087593,0.024474,-1.034174,0.422591,-0.551544,-0.104013,0.777081,0.124948,0.006693,-0.249381,0.057530,-0.178278,0.115298,-0.064970,0.096054,0.024703,-0.283996,0.008107,0.092853,-0.027460,0.013698,0.074147
-0.286735,0.263204,-0.075289,0.266462,0.133389,-0.436157,0.283382,0.137191,-0.088010,-0.942456,0.501768,-0.683952,-0.157523,0.763359,0.115132,0.012451,-0.200570,0.062213,-0.213041,0.096052,-0.075112,0.038991,0.053578,-0.246365,-0.038928,0.104799,-0.001335,0.009994,0.083306
-1.057105,0.513118,-0.452549,2.010123,-0.155686,-0.229970,-0.103675,0.144360,-0.426710,-0.098036,0.254574,-1.046512,-0.269535,0.580753,0.177636,-0.043018,-0.083469,-0.087948,-0.237692,-0.232214,-0.180631,0.228476,0.117276,-0.186289,-0.150540,0.106528,0.089896,0.049782,0.062749
-1.066001,0.493857,-0.442940,1.931905,0.009881,-0.414755,-0.147976,0.118157,-0.445254,-0.095867,0.292288,-0.811833,-0.264388,0.554512,0.145914,-0.039154,-0.038605,-0.150158,-0.247850,-0.169990,-0.220806,0.216910,0.121617,-0.139296,-0.159062,0.160325,0.083266,0.026126,0.066377
-1.083793,0.455337,-0.423722,1.775471,0.341014,-0.784323,-0.236578,0.065749,-0.482343,-0.091528,0.367714,-0.342475,-0.254094,0.502031,0.082469,-0.031426,0.051125,-0.274578,-0.268167,-0.045542,-0.301157,0.193778,0.130298,-0.045311,-0.176107,0.267919,0.070007,-0.021186,0.073634
-0.978040,0.195278,-0.437164,1.593522,0.709922,-1.306215,-0.200215,-0.144859,-0.462952,-0.043218,0.217297,0.101919,-0.214924,0.284493,0.107827,-0.029629,0.123645,-0.355727,-0.178922,-0.064080,-0.264613,0.260065,0.174849,0.026894,-0.248235,0.312927,0.029074,0.017242,0.114092
-0.925163,0.065249,-0.443885,1.502548,0.894376,-1.567161,-0.182034,-0.250163,-0.453257,-0.019063,0.142088,0.324116,-0.195339,0.175725,0.120505,-0.028731,0.159905,-0.396302,-0.134300,-0.073349,-0.246341,0.293209,0.197124,0.062996,-0.284300,0.335432,0.008608,0.036456,0.134321
-0.732474,0.018340,-0.090397,1.237419,0.996402,-2.809857,-0.131949,-0.276457,-0.579020,-0.008333,0.205768,0.006043,-0.298487,0.075007,0.143073,0.027049,0.215687,-0.261519,0.062356,0.111508,-0.292057,0.301679,0.264603,0.200199,-0.372781,0.320064,-0.080764,0.092262,0.043390
