pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.110204,0.060391,-0.250042,0.408739,-0.152310,-0.337785,0.473665,0.056127,-0.018583,0.204596,0.111046,-0.003548,0.329310,-0.400640,-0.300496,-1.238558,-1.746487,-3.209529,0.612021,-1.249188,-2.857874,0.022188,0.066352,-0.242187,0.087758,0.084189,-0.243904,0.079002,-0.011050,-0.506172,0.067937,-0.037811,-0.592445,-0.133521,-0.002210,-0.264783,-0.159347,-0.004179,-0.217260,-0.167500,0.019943,-0.201852
0.081483,0.104102,-0.290665,0.389091,-0.194764,-0.383273,0.457913,0.085999,-0.015547,0.254543,0.134988,-0.003089,0.034000,-0.288367,-0.295227,-1.661203,-2.048607,-2.568841,-0.096732,-1.681418,-2.265101,0.020472,0.110366,-0.223298,0.084914,0.060808,-0.208612,0.073270,0.034730,-0.256299,0.050537,0.026591,-0.291088,-0.134722,0.025606,-0.251560,-0.156961,-0.023914,-0.095900,-0.165464,-0.034447,-0.039150
0.054901,0.131958,-0.329767,0.367892,-0.222931,-0.425085,0.440611,0.103337,-0.017529,0.281409,0.147749,-0.006499,-0.329106,-0.133478,-0.278024,-2.038987,-2.196746,-1.766068,-0.831067,-1.928024,-1.526361,0.022818,0.147042,-0.218202,0.086059,0.031112,-0.187266,0.069641,0.064590,-0.042816,0.048720,0.083291,-0.006820,-0.128653,0.054102,-0.249397,-0.149706,-0.033495,-0.003974,-0.153640,-0.070487,0.096292
0.032182,0.145405,-0.351639,0.349209,-0.227478,-0.447848,0.423194,0.104801,-0.024685,0.281805,0.147037,-0.013614,-0.731486,0.028847,-0.238098,-2.337829,-2.176195,-0.934691,-1.526566,-1.952450,-0.775214,0.031005,0.174823,-0.221953,0.087873,0.006135,-0.178235,0.061532,0.077673,0.104735,0.051253,0.123735,0.204423,-0.117268,0.076892,-0.254962,-0.139755,-0.031841,0.044187,-0.132277,-0.081047,0.185081
0.014902,0.146662,-0.352247,0.334509,-0.210243,-0.447721,0.406622,0.094516,-0.034255,0.262381,0.136616,-0.021968,-1.139443,0.167710,-0.176929,-2.537023,-1.992630,-0.181229,-2.140086,-1.788342,-0.121010,0.044398,0.192768,-0.231973,0.087400,-0.008577,-0.180648,0.044146,0.074599,0.174289,0.046263,0.138587,0.311400,-0.104165,0.091238,-0.266311,-0.129099,-0.019242,0.041715,-0.105093,-0.066270,0.211189
0.003499,0.139323,-0.337429,0.323026,-0.180903,-0.430814,0.391167,0.080479,-0.042595,0.236428,0.123765,-0.028700,-1.525769,0.267935,-0.105054,-2.634066,-1.663160,0.443508,-2.643992,-1.493693,0.387667,0.060651,0.201554,-0.247574,0.082703,-0.012092,-0.193883,0.016730,0.058265,0.168754,0.027750,0.123153,0.311392,-0.092908,0.098550,-0.282544,-0.119171,0.002842,-0.007395,-0.079318,-0.032170,0.167797
-0.004169,0.127684,-0.317854,0.313153,-0.150807,-0.408572,0.376798,0.069953,-0.047865,0.214931,0.114650,-0.032687,-1.879560,0.331792,-0.035820,-2.643507,-1.204507,0.951018,-3.027470,-1.101915,0.770502,0.076643,0.203296,-0.268116,0.072829,-0.006234,-0.216264,-0.017491,0.033580,0.101057,-0.003015,0.081902,0.222076,-0.085348,0.102039,-0.302676,-0.111460,0.032110,-0.089636,-0.062658,0.012690,0.063860
-0.013015,0.114456,-0.304510,0.303669,-0.128013,-0.393303,0.363755,0.066880,-0.051165,0.200686,0.111453,-0.035290,-2.202914,0.370966,0.018779,-2.588256,-0.627353,1.388669,-3.294217,-0.603522,1.085261,0.089151,0.200368,-0.291816,0.057567,0.005526,-0.244460,-0.052897,0.006207,-0.009721,-0.040063,0.028380,0.072395,-0.080902,0.104037,-0.324931,-0.107750,0.065559,-0.186390,-0.058756,0.060926,-0.073998
-0.028898,0.099124,-0.305651,0.294264,-0.115237,-0.394673,0.352834,0.071747,-0.055368,0.190508,0.112740,-0.039260,-2.493771,0.393289,0.049083,-2.486654,0.057555,1.789699,-3.451877,0.028415,1.375406,0.095378,0.194433,-0.316018,0.037538,0.018669,-0.274163,-0.083371,-0.018601,-0.140119,-0.076224,-0.021019,-0.103042,-0.077184,0.105751,-0.346768,-0.108836,0.099634,-0.278070,-0.064827,0.108196,-0.209236
-0.055718,0.078915,-0.324777,0.285353,-0.109915,-0.416982,0.345222,0.082105,-0.062773,0.181394,0.115759,-0.046614,-2.728684,0.393662,0.047925,-2.343103,0.825782,2.133116,-3.499676,0.789043,1.631795,0.093476,0.186320,-0.338197,0.014406,0.028460,-0.301362,-0.103936,-0.036661,-0.264139,-0.105548,-0.055334,-0.269002,-0.071634,0.108767,-0.365338,-0.112894,0.130779,-0.347828,-0.073737,0.151720,-0.310399
