joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.548106,0.266348,-0.359361,0.014405,-0.406228,-0.335399,-0.945486,-0.262819,-0.860130,-0.014908,-1.091766,0.153420,-0.403446,-0.033963,-0.001473,-0.293768,0.150094,0.014999,-0.212102,0.177240,0.006477,-0.123894,0.389714,0.017949,-0.632966,0.471777,-0.421014,0.303690,0.474994
0.471326,0.397395,-0.403532,0.017092,-0.380137,-0.374073,-0.587955,-0.283934,-1.568620,0.003258,-0.948228,0.167605,-0.441688,0.142402,-0.080566,-0.291135,0.095085,0.052873,-0.272257,0.013428,-0.015873,-0.016692,0.394910,-0.002263,-0.584704,0.390392,-0.408088,0.295221,0.432839
0.432936,0.462918,-0.425618,0.018436,-0.367092,-0.393410,-0.409190,-0.294492,-1.922864,0.012341,-0.876459,0.174698,-0.460809,0.230584,-0.120112,-0.289819,0.067580,0.071810,-0.302335,-0.068478,-0.027049,0.036909,0.397507,-0.012369,-0.560573,0.349699,-0.401625,0.290986,0.411761
0.347557,0.772781,-0.231045,0.019484,-0.153875,-0.422603,0.178134,0.203184,-1.479792,0.012328,0.189003,-0.726801,-0.211753,0.625810,-0.153857,-0.292725,-0.046097,0.250479,-0.424442,-0.122963,-0.026308,0.037991,0.378081,-0.082179,-0.552924,0.126797,-0.355680,0.283277,0.374061
0.402681,0.887936,-0.179549,0.021783,-0.015005,-0.422334,0.290686,0.436178,-1.094412,-0.013962,0.990349,-0.708933,-0.132367,0.769819,-0.121043,-0.289589,-0.130609,0.304313,-0.388985,-0.159811,-0.054668,0.063312,0.344447,-0.134390,-0.452643,0.084101,-0.230141,0.274130,0.321318
0.512930,1.118246,-0.076556,0.026381,0.262736,-0.421797,0.515789,0.902165,-0.323652,-0.066542,2.593042,-0.673196,0.026405,1.057838,-0.055414,-0.283318,-0.299633,0.411980,-0.318071,-0.233506,-0.111389,0.113955,0.277180,-0.238811,-0.252080,-0.001291,0.020939,0.255834,0.215832
0.732442,1.034537,-0.064979,0.075931,0.604421,-0.391494,0.687473,0.891455,0.057081,-0.099722,2.706167,0.218513,-0.004964,0.982068,0.001958,-0.111331,-0.396012,0.596377,-0.191137,-0.377121,-0.131514,0.218270,0.190874,-0.245423,0.039861,0.054418,-0.082962,0.192116,0.110130
0.842198,0.992682,-0.059191,0.100705,0.775264,-0.376342,0.773316,0.886100,0.247447,-0.116312,2.762729,0.664368,-0.020649,0.944183,0.030645,-0.025338,-0.444202,0.688575,-0.127670,-0.448929,-0.141577,0.270427,0.147721,-0.248730,0.185831,0.082272,-0.134912,0.160256,0.057280
-0.159225,1.170284,-0.059451,2.666299,0.240987,-0.073649,1.046393,0.967359,-0.316927,-0.046120,1.056096,0.461891,0.058820,0.965137,0.085817,0.388189,-0.601680,1.263742,-0.088264,0.063669,0.025792,0.255644,-0.180344,-0.226134,0.514321,0.147804,-0.586710,0.200150,0.020606
-0.306059,1.169817,0.012315,3.008569,0.410016,-0.017622,0.999935,1.086416,-0.068907,-0.023437,0.625431,0.049356,0.125636,0.957476,0.071526,0.453843,-0.647727,1.320984,-0.095992,0.012438,0.048611,0.196530,-0.207829,-0.205203,0.476643,0.030197,-0.678004,0.170852,0.018876
