pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.006767,-0.001133,0.649004,0.123227,-0.003160,0.529019,0.169944,-0.219094,0.317051,0.215336,-0.083014,0.035798,-0.108758,0.017502,0.530211,-0.171761,-0.198027,0.322087,-0.187600,-0.063578,0.036506,0.006662,-0.013245,0.701764,0.137995,-0.207125,0.848391,0.151420,-0.201315,0.664616,0.067981,-0.345984,0.586513,-0.139974,-0.185798,0.861277,-0.151068,-0.192337,0.677425,-0.071604,-0.349183,0.621941
0.006599,-0.001182,0.649146,0.123087,-0.003104,0.529185,0.169899,-0.218966,0.317163,0.215347,-0.083032,0.035842,-0.108913,0.017387,0.530321,-0.171814,-0.198063,0.322085,-0.187600,-0.063611,0.036504,0.006491,-0.013300,0.701905,0.137893,-0.207110,0.848539,0.150577,-0.200692,0.664729,0.067617,-0.345689,0.586722,-0.140097,-0.185930,0.861370,-0.151649,-0.192377,0.677543,-0.071977,-0.349213,0.622327
0.006431,-0.001220,0.649376,0.122940,-0.003044,0.529416,0.169818,-0.218747,0.317248,0.215329,-0.083026,0.035829,-0.109076,0.017267,0.530512,-0.171907,-0.198028,0.322094,-0.187622,-0.063606,0.036495,0.006329,-0.013334,0.702136,0.137811,-0.207062,0.848776,0.149832,-0.200039,0.664941,0.067474,-0.345409,0.586991,-0.140195,-0.185983,0.861625,-0.152173,-0.192299,0.677820,-0.072580,-0.349253,0.622829
0.006263,-0.001252,0.649649,0.122788,-0.002982,0.529680,0.169720,-0.218484,0.317320,0.215297,-0.083008,0.035786,-0.109244,0.017144,0.530743,-0.172020,-0.197956,0.322108,-0.187656,-0.063581,0.036484,0.006170,-0.013357,0.702411,0.137738,-0.206998,0.849058,0.149137,-0.199372,0.665205,0.067446,-0.345135,0.587287,-0.140281,-0.185997,0.861960,-0.152670,-0.192162,0.678177,-0.073297,-0.349298,0.623389
0.006065,-0.001306,0.649937,0.122556,-0.003002,0.529911,0.169646,-0.218331,0.317409,0.215311,-0.083006,0.035812,-0.109484,0.017032,0.531027,-0.172103,-0.197870,0.322142,-0.187655,-0.063592,0.036465,0.005981,-0.013393,0.702703,0.137604,-0.206880,0.849471,0.148596,-0.198724,0.665613,0.067704,-0.344816,0.587478,-0.140442,-0.186010,0.862274,-0.153188,-0.191892,0.678505,-0.074245,-0.349261,0.623763
0.005869,-0.001337,0.650227,0.122330,-0.003000,0.530149,0.169552,-0.218147,0.317493,0.215318,-0.083005,0.035819,-0.109716,0.016960,0.531316,-0.172197,-0.197758,0.322202,-0.187652,-0.063597,0.036461,0.005789,-0.013410,0.702997,0.137425,-0.206773,0.849888,0.148125,-0.198116,0.666034,0.067954,-0.344470,0.587645,-0.140647,-0.186001,0.862555,-0.153687,-0.191577,0.678796,-0.075239,-0.349176,0.624004
0.005678,-0.001321,0.650523,0.122119,-0.002949,0.530403,0.169417,-0.217903,0.317567,0.215310,-0.083007,0.035789,-0.109931,0.016968,0.531612,-0.172312,-0.197596,0.322311,-0.187644,-0.063591,0.036486,0.005593,-0.013390,0.703294,0.137156,-0.206684,0.850314,0.147793,-0.197588,0.666475,0.068180,-0.344077,0.587772,-0.140940,-0.185948,0.862769,-0.154147,-0.191171,0.679009,-0.076325,-0.348997,0.623979
0.005472,-0.001312,0.650838,0.121922,-0.002855,0.530709,0.169321,-0.217592,0.317677,0.215310,-0.082992,0.035765,-0.110135,0.016968,0.531906,-0.172391,-0.197421,0.322389,-0.187650,-0.063594,0.036473,0.005370,-0.013389,0.703608,0.136896,-0.206607,0.850742,0.147596,-0.197160,0.666923,0.068348,-0.343666,0.587885,-0.141232,-0.186006,0.862924,-0.154559,-0.190838,0.679161,-0.077340,-0.348839,0.623785
0.005257,-0.001306,0.651164,0.121732,-0.002738,0.531042,0.169243,-0.217247,0.317805,0.215313,-0.082969,0.035743,-0.110335,0.016964,0.532199,-0.172453,-0.197240,0.322453,-0.187663,-0.063600,0.036442,0.005135,-0.013397,0.703931,0.136640,-0.206536,0.851170,0.147466,-0.196782,0.667375,0.068486,-0.343248,0.587993,-0.141524,-0.186120,0.863051,-0.154947,-0.190542,0.679282,-0.078321,-0.348691,0.623507
0.005075,-0.001277,0.651549,0.121571,-0.002569,0.531439,0.169109,-0.216878,0.318007,0.215298,-0.082990,0.035767,-0.110508,0.017012,0.532568,-0.172542,-0.196997,0.322598,-0.187667,-0.063590,0.036468,0.004928,-0.013398,0.704310,0.136360,-0.206525,0.851625,0.147462,-0.196592,0.667857,0.068402,-0.342753,0.587993,-0.141837,-0.186254,0.863154,-0.155337,-0.190176,0.679377,-0.079396,-0.348479,0.623102
