joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.011648,-0.004528,-0.000760,-0.044897,-0.024851,0.034640,-0.030275,-0.002246,0.000000,0.052407,0.067080,-0.042488,0.022942,-0.021921,-0.028530,0.005645,-0.005757,-0.007744,0.024029,0.025773,-0.019336,0.020709,-0.054866,-0.387602,0.055437,0.293437,0.020566,0.379930,-0.002971
0.003483,0.009592,0.025635,-0.003651,-0.020750,0.019726,-0.015670,-0.010236,0.000000,0.058748,0.073893,-0.039908,-0.003916,-0.035647,-0.049373,0.020604,-0.016385,-0.013323,-0.017496,0.061377,0.001500,0.059218,-0.018824,-0.287547,0.045568,0.143356,0.033904,0.127207,0.010875
0.001116,0.007932,0.014315,-0.007670,-0.014434,0.013573,-0.017387,-0.005685,0.000000,0.061297,0.069288,-0.031767,-0.000882,-0.031903,-0.043428,0.033165,-0.020119,-0.007873,-0.004066,0.066082,0.005040,0.054036,-0.025404,-0.399590,0.085107,0.057410,0.057593,0.106413,0.018560
-0.003619,0.004613,-0.008324,-0.015707,-0.001802,0.001265,-0.020822,0.003416,0.000000,0.066397,0.060078,-0.015485,0.005186,-0.024415,-0.031538,0.058286,-0.027587,0.003026,0.022794,0.075492,0.012118,0.043674,-0.038565,-0.623676,0.164186,-0.114481,0.104973,0.064825,0.033930
-0.009987,-0.010250,0.010844,-0.008091,-0.011570,-0.000891,-0.013449,-0.002540,0.000000,0.040410,0.048698,-0.022519,-0.017121,-0.017182,-0.019179,0.047138,-0.022701,-0.013614,-0.010233,0.070336,-0.004095,0.002944,-0.001257,-0.273060,0.170861,0.000164,0.061818,0.010560,-0.065592
-0.013171,-0.017681,0.020429,-0.004282,-0.016453,-0.001968,-0.009763,-0.005519,0.000000,0.027416,0.043008,-0.026035,-0.028274,-0.013566,-0.012999,0.041564,-0.020259,-0.021934,-0.026747,0.067758,-0.012202,-0.017421,0.017397,-0.097752,0.174199,0.057487,0.040240,-0.016572,-0.115353
-0.027906,-0.009985,0.001668,-0.003365,0.013661,0.016309,-0.032798,-0.018055,0.000000,0.011820,0.000250,-0.020322,-0.017320,0.000835,0.004037,0.058927,-0.029275,-0.024046,0.022812,0.000048,-0.009548,-0.061311,-0.022343,0.043931,0.083068,0.015687,0.017805,0.042944,-0.025772
-0.027881,-0.011541,-0.003379,-0.008478,-0.000272,0.003729,-0.024036,-0.015356,0.000000,0.003849,-0.002220,-0.015451,-0.023348,0.006673,0.009017,0.064221,-0.031426,-0.000357,0.010811,-0.008970,-0.008506,-0.050147,-0.027412,0.101283,0.047240,-0.083883,0.043859,0.026604,-0.007159
-0.027831,-0.014652,-0.013474,-0.018703,-0.028140,-0.021431,-0.006511,-0.009959,0.000000,-0.012091,-0.007160,-0.005708,-0.035403,0.018348,0.018978,0.074809,-0.035729,0.047023,-0.013190,-0.027007,-0.006421,-0.027819,-0.037550,0.215988,-0.024418,-0.283022,0.095967,-0.006076,0.030066
-0.004864,-0.013958,-0.013650,-0.017379,-0.006403,-0.033253,0.000233,0.007737,0.000000,-0.023788,-0.003781,-0.005144,-0.035905,0.022175,0.010754,0.069031,-0.034145,-0.016874,-0.008498,-0.019905,0.007345,-0.027449,-0.016878,0.354147,0.106441,-0.193343,-0.023741,-0.020338,0.039971
0.006620,-0.013611,-0.013738,-0.016717,0.004465,-0.039165,0.003605,0.016586,0.000000,-0.029637,-0.002092,-0.004862,-0.036156,0.024089,0.006643,0.066141,-0.033353,-0.048823,-0.006152,-0.016354,0.014228,-0.027265,-0.006541,0.423226,0.171871,-0.148504,-0.083595,-0.027469,0.044924
0.030688,0.028625,0.028874,0.042686,0.038655,-0.042243,0.013045,0.011204,0.000000,0.024390,0.003033,0.011841,-0.020186,-0.013156,0.007358,0.055186,-0.022079,0.012447,0.009214,-0.032130,0.034893,0.012268,0.011563,-0.061839,0.174948,-0.259110,0.000718,-0.113622,-0.056409
0.039949,0.029246,0.011249,0.037522,0.033239,-0.054749,0.016458,0.016016,0.000000,0.031440,0.017041,0.027455,-0.016888,-0.019647,0.003820,0.060146,-0.008781,0.001474,0.006293,-0.030628,0.038899,0.004576,0.014761,-0.071587,0.140240,-0.236176,0.004791,-0.024351,-0.014175
0.058472,0.030488,-0.024001,0.027195,0.022407,-0.079761,0.023285,0.025640,0.000000,0.045540,0.045058,0.058683,-0.010293,-0.032628,-0.003256,0.070066,0.017814,-0.020473,0.000452,-0.027625,0.046911,-0.010808,0.021157,-0.091081,0.070825,-0.190308,0.012936,0.154189,0.070293
0.091307,0.036439,-0.051421,-0.007610,-0.011315,-0.122037,0.058365,0.068235,0.000000,0.046310,0.079283,0.072491,-0.014511,-0.029390,-0.026050,0.054994,0.046093,0.003474,0.017843,0.018885,0.043726,-0.002033,0.044570,0.107897,0.038276,-0.053129,-0.010925,0.116252,0.007003
0.107725,0.039414,-0.065132,-0.025013,-0.028176,-0.143175,0.075905,0.089533,0.000000,0.046695,0.096395,0.079395,-0.016621,-0.027771,-0.037446,0.047458,0.060233,0.015447,0.026539,0.042139,0.042134,0.002354,0.056277,0.207386,0.022002,0.015460,-0.022856,0.097284,-0.024641
0.148484,0.108697,-0.054710,-0.010723,-0.015057,-0.122753,0.045320,0.049224,0.000000,0.025853,0.053619,0.091640,-0.007895,-0.024242,-0.034942,0.010400,0.097484,-0.013032,0.050862,0.068803,-0.006397,0.040473,0.061558,-0.042563,0.071366,-0.009569,0.015752,0.077497,0.004873
0.126827,0.098422,-0.035991,0.009103,0.004919,-0.098930,0.034830,0.034560,0.000000,0.017513,0.029048,0.076928,-0.014688,-0.015910,-0.013056,0.000419,0.097913,-0.002983,0.026865,0.053691,-0.028967,0.047280,0.064733,-0.051932,0.092762,-0.006439,0.002952,0.125344,0.003985
0.083513,0.077870,0.001449,0.048755,0.044870,-0.051284,0.013850,0.005233,0.000000,0.000833,-0.020095,0.047502,-0.028274,0.000755,0.030718,-0.019543,0.098770,0.017114,-0.021130,0.023469,-0.074108,0.060896,0.071081,-0.070669,0.135554,-0.000179,-0.022649,0.221039,0.002209
0.061963,0.050170,-0.007625,0.024233,0.032290,-0.042674,0.011726,0.008965,0.000000,-0.043734,-0.050956,0.041189,-0.036557,0.020396,0.044905,-0.021758,0.105971,-0.011982,-0.021949,0.036713,-0.086508,-0.000325,0.022695,-0.106989,0.089356,0.078390,-0.016986,0.142284,-0.054591
0.051187,0.036321,-0.012162,0.011971,0.026001,-0.038369,0.010664,0.010831,0.000000,-0.066018,-0.066386,0.038032,-0.040698,0.030217,0.051999,-0.022866,0.109572,-0.026531,-0.022359,0.043335,-0.092708,-0.030936,-0.001498,-0.125149,0.066257,0.117674,-0.014154,0.102907,-0.082991
