joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.234367,-0.455556,-0.122872,0.005633,-0.283802,-0.118804,0.186209,-0.236751,0.166388,0.125516,0.110013,0.026007,-0.047605,-0.340915,-0.042645,0.408746,-0.180207,-0.125647,0.208658,-0.653379,0.230901,0.973612,1.009210,0.100735,-0.156925,0.009821,0.166412,-0.105825,-0.001470
0.243025,-0.463740,-0.132088,0.014891,-0.289691,-0.114192,0.177697,-0.275209,0.163986,0.125885,0.110260,0.020210,-0.039655,-0.348257,-0.060174,0.410098,-0.180454,-0.133516,0.212152,-0.651943,0.219690,0.967565,1.016204,0.099365,-0.164958,0.009280,0.172232,-0.105087,0.006765
0.249977,-0.460177,-0.136323,0.030347,-0.285628,-0.101676,0.173076,-0.304804,0.160909,0.126274,0.110507,0.014356,-0.032093,-0.351335,-0.056394,0.409176,-0.182098,-0.141968,0.197616,-0.646933,0.208631,0.959076,1.018740,0.096906,-0.172071,0.008753,0.177897,-0.104327,0.014246
0.258030,-0.454363,-0.138971,0.048106,-0.276904,-0.086280,0.169485,-0.326693,0.158488,0.126710,0.110228,0.008564,-0.025204,-0.351635,-0.036587,0.406564,-0.184786,-0.150414,0.183437,-0.640847,0.199579,0.951297,1.020422,0.093710,-0.176674,0.007660,0.183380,-0.103060,0.020673
0.268289,-0.444048,-0.138443,0.070471,-0.258861,-0.065123,0.167954,-0.333166,0.157380,0.127238,0.108897,0.002897,-0.019661,-0.346380,0.015274,0.400571,-0.189562,-0.158850,0.169973,-0.632607,0.194537,0.944935,1.020396,0.089039,-0.176255,0.005432,0.188496,-0.100781,0.024989
0.282938,-0.430298,-0.138542,0.091161,-0.241032,-0.045482,0.166655,-0.332024,0.157419,0.128756,0.106902,0.000671,-0.015843,-0.334292,0.069397,0.392651,-0.194471,-0.166680,0.174344,-0.620680,0.195334,0.941113,1.021485,0.081497,-0.177915,0.002802,0.192339,-0.096416,0.027192
0.299782,-0.414832,-0.138955,0.111015,-0.223310,-0.026598,0.165471,-0.327075,0.158032,0.130770,0.104576,0.000164,-0.012889,-0.318786,0.124652,0.383767,-0.199445,-0.174207,0.187631,-0.606908,0.199051,0.938559,1.023130,0.072518,-0.180613,-0.000030,0.195544,-0.091007,0.028337
0.296597,-0.393904,-0.137779,0.134421,-0.203963,-0.007295,0.164282,-0.333414,0.159748,0.184096,0.103654,0.007928,-0.016496,-0.313967,0.145774,0.371733,-0.203968,-0.175680,0.196869,-0.581634,0.209337,0.936794,1.026086,0.073792,-0.192347,0.000486,0.199547,-0.085895,0.028750
0.290476,-0.373905,-0.135266,0.157817,-0.182234,0.011854,0.164528,-0.334792,0.161178,0.244268,0.103185,0.017005,-0.020652,-0.305766,0.158282,0.358778,-0.208072,-0.176032,0.197856,-0.555214,0.218870,0.934874,1.026690,0.074041,-0.205907,0.001458,0.202964,-0.081964,0.029127
0.278481,-0.355765,-0.130080,0.181195,-0.155744,0.030697,0.167645,-0.326249,0.162037,0.318130,0.103624,0.028708,-0.025908,-0.290805,0.153564,0.343982,-0.211339,-0.174144,0.182342,-0.526504,0.226896,0.932645,1.022590,0.072240,-0.223119,0.003343,0.205209,-0.080398,0.029435
0.258466,-0.338530,-0.125487,0.201217,-0.132393,0.045976,0.170200,-0.316123,0.160923,0.403312,0.104454,0.041015,-0.031405,-0.264729,0.145570,0.330074,-0.213572,-0.161202,0.164457,-0.503723,0.232694,0.928798,1.014648,0.066075,-0.225798,0.004119,0.204149,-0.083111,0.029322
0.234440,-0.321749,-0.121189,0.219561,-0.110612,0.059471,0.172474,-0.305206,0.158823,0.494153,0.105481,0.053625,-0.037022,-0.233097,0.135936,0.316609,-0.215288,-0.142733,0.145388,-0.483907,0.237379,0.924142,1.004784,0.057728,-0.221210,0.004341,0.201437,-0.087965,0.028998
0.202111,-0.303584,-0.119108,0.234457,-0.097030,0.067562,0.173260,-0.296481,0.156031,0.589873,0.105950,0.060759,-0.042005,-0.190569,0.123711,0.308622,-0.216449,-0.115208,0.131554,-0.482880,0.240158,0.915933,0.989853,0.049672,-0.198599,0.003023,0.196003,-0.098691,0.027947
