pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-1.523276,1.853724,0.754542,-1.623826,1.903061,0.619565,-1.620789,2.041567,0.346463,-1.624291,2.154289,0.049635,-1.407966,1.813183,0.628050,-1.434982,1.727947,0.335235,-1.477626,1.594501,0.051309,-1.523893,1.847652,0.808143,-1.620524,1.906555,1.057510,-1.695936,1.900791,0.889441,-1.703115,1.974532,0.720715,-1.349642,1.842007,1.019777,-1.310239,1.871127,0.842161,-1.298854,1.970111,0.687234
-1.522205,1.870619,0.753831,-1.623650,1.921640,0.619995,-1.618231,2.055108,0.344412,-1.620532,2.162281,0.045498,-1.409233,1.828343,0.625728,-1.433244,1.744477,0.332244,-1.477165,1.595956,0.056200,-1.522565,1.864566,0.807473,-1.619456,1.924898,1.056402,-1.693720,1.919632,0.887805,-1.700105,1.991519,0.718246,-1.349637,1.855289,1.020033,-1.309576,1.882516,0.842266,-1.296328,1.980234,0.686683
-1.520768,1.887853,0.753955,-1.624505,1.941156,0.622597,-1.616373,2.068304,0.344087,-1.617513,2.168567,0.042774,-1.411614,1.844519,0.622778,-1.431362,1.764691,0.327840,-1.476777,1.598334,0.062536,-1.520525,1.881678,0.807641,-1.617983,1.943683,1.055941,-1.690812,1.938955,0.886702,-1.696255,2.008675,0.716201,-1.349432,1.868424,1.021441,-1.308610,1.893548,0.843539,-1.293262,1.989640,0.687142
-1.519217,1.905242,0.754383,-1.625299,1.960877,0.625718,-1.615112,2.081107,0.344232,-1.615551,2.173834,0.040589,-1.414085,1.861065,0.620047,-1.429175,1.787127,0.323289,-1.476667,1.602245,0.070966,-1.518345,1.898979,0.808100,-1.616639,1.962621,1.055661,-1.687914,1.958705,0.885740,-1.692264,2.025850,0.714174,-1.349561,1.881354,1.023377,-1.308210,1.904193,0.845289,-1.290396,1.998226,0.687900
-1.517610,1.922708,0.754964,-1.626004,1.980721,0.629144,-1.614372,2.093584,0.344706,-1.614607,2.178311,0.038876,-1.416641,1.877851,0.617501,-1.426757,1.810557,0.318938,-1.476788,1.607383,0.081612,-1.516094,1.916374,0.808693,-1.615342,1.981748,1.055426,-1.684996,1.978675,0.884820,-1.688264,2.042970,0.712137,-1.349922,1.894334,1.025551,-1.308218,1.914749,0.847249,-1.287835,2.006408,0.688767
-1.515410,1.939428,0.755947,-1.625476,1.998878,0.632074,-1.613544,2.104428,0.344877,-1.614272,2.181104,0.037018,-1.416866,1.895309,0.616318,-1.422293,1.837262,0.315700,-1.477508,1.616825,0.095253,-1.513599,1.932907,0.809660,-1.614292,1.999969,1.055351,-1.682259,1.998514,0.884052,-1.684650,2.059490,0.710153,-1.350335,1.907334,1.028273,-1.309132,1.924187,0.849473,-1.285934,2.012893,0.689690
-1.513290,1.955864,0.757169,-1.624853,2.016973,0.635294,-1.612103,2.116095,0.345869,-1.614186,2.183196,0.035817,-1.416923,1.912986,0.615489,-1.416860,1.865243,0.313016,-1.478139,1.629137,0.110800,-1.511243,1.949045,0.810844,-1.613200,2.018031,1.055477,-1.679606,2.018190,0.883569,-1.681038,2.076131,0.708617,-1.350865,1.920148,1.031121,-1.310419,1.933482,0.851840,-1.284412,2.019093,0.690801
-1.511330,1.971733,0.758872,-1.624079,2.034926,0.639037,-1.609077,2.129528,0.348226,-1.613863,2.184057,0.035647,-1.416615,1.931054,0.615301,-1.409597,1.895866,0.311198,-1.478105,1.645963,0.128348,-1.509169,1.964386,0.812470,-1.612041,2.035606,1.056075,-1.677177,2.037528,0.883702,-1.677273,2.093041,0.707942,-1.351537,1.932357,1.034247,-1.312228,1.942318,0.854480,-1.283319,2.024723,0.692272
-1.509656,1.986980,0.760911,-1.623041,2.052378,0.642695,-1.607288,2.140044,0.349774,-1.613478,2.184430,0.035547,-1.416398,1.947880,0.615835,-1.401381,1.927426,0.310668,-1.476626,1.666543,0.146362,-1.507437,1.979205,0.814439,-1.610679,2.052875,1.057152,-1.674737,2.056688,0.884417,-1.672544,2.110734,0.708201,-1.352215,1.944200,1.037430,-1.313891,1.951273,0.857302,-1.282412,2.030569,0.694047
-1.508125,2.001917,0.763118,-1.621854,2.069581,0.646335,-1.606348,2.149095,0.351096,-1.613528,2.184597,0.035710,-1.416192,1.964089,0.616799,-1.392247,1.959135,0.311541,-1.474192,1.689258,0.165736,-1.505880,1.993764,0.816577,-1.609172,2.070015,1.058466,-1.672228,2.075755,0.885428,-1.667296,2.128729,0.708929,-1.352918,1.955900,1.040636,-1.315547,1.960336,0.860213,-1.281744,2.036522,0.695975
