pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.205549,0.010336,-0.009800,-0.217071,0.036403,-0.035790,-0.109477,0.022724,-0.023007,-0.002051,0.003219,0.003288,-0.188590,0.042937,0.020766,-0.413075,-0.048099,0.066568,-0.987701,-0.027771,-0.127716,-0.210983,-0.003425,-0.008887,-0.333538,-0.030189,-0.051933,-0.304356,-0.073838,-0.034609,-0.207611,-0.126628,-0.057573,-0.191411,-0.041035,0.016799,-0.135720,-0.022664,0.020030,-0.168480,0.034945,0.036734
-0.224805,0.025924,-0.018191,-0.233734,0.049507,-0.041388,-0.117965,0.029598,-0.026685,-0.002344,0.003797,0.002562,-0.202144,0.055318,0.009369,-0.389015,-0.035743,0.046992,-1.109531,0.003582,-0.164977,-0.231169,0.012879,-0.017340,-0.355492,-0.013600,-0.062093,-0.329543,-0.055889,-0.045213,-0.245050,-0.098598,-0.064268,-0.215139,-0.025968,0.008430,-0.152551,-0.000055,0.013661,-0.175038,0.061092,0.026638
-0.244744,0.041821,-0.028146,-0.252119,0.061038,-0.046656,-0.127180,0.035595,-0.029691,-0.002759,0.004080,0.002892,-0.217503,0.065946,-0.005260,-0.369640,-0.023380,0.023901,-1.214067,0.037769,-0.180570,-0.251602,0.030131,-0.027414,-0.376058,0.004684,-0.073058,-0.353915,-0.036581,-0.056631,-0.283958,-0.067359,-0.071659,-0.239728,-0.008931,-0.002268,-0.170374,0.022515,0.004673,-0.177555,0.090252,0.011993
-0.265869,0.058078,-0.038890,-0.271418,0.071737,-0.051526,-0.136769,0.040971,-0.031956,-0.003273,0.004226,0.004285,-0.236367,0.075598,-0.021978,-0.352579,-0.016624,-0.004152,-1.300166,0.071293,-0.178003,-0.272636,0.048155,-0.038319,-0.394794,0.024045,-0.084019,-0.377411,-0.016095,-0.068240,-0.322791,-0.034781,-0.079472,-0.265073,0.009599,-0.014243,-0.190177,0.044018,-0.006003,-0.176605,0.119897,-0.006377
-0.288371,0.074530,-0.049909,-0.290718,0.081942,-0.055976,-0.146337,0.045825,-0.033489,-0.003869,0.004413,0.006649,-0.260048,0.084634,-0.039943,-0.337391,-0.017247,-0.037053,-1.366405,0.101002,-0.161034,-0.294374,0.066619,-0.049530,-0.411296,0.043852,-0.094403,-0.399744,0.005354,-0.079623,-0.360207,-0.002508,-0.087457,-0.290997,0.029117,-0.026815,-0.212280,0.063923,-0.017729,-0.173499,0.147732,-0.027352
-0.311995,0.090928,-0.060835,-0.309121,0.091829,-0.060043,-0.155501,0.050240,-0.034379,-0.004554,0.004771,0.009793,-0.289018,0.093287,-0.058257,-0.327939,-0.022507,-0.071621,-1.410550,0.125131,-0.132405,-0.316630,0.085157,-0.060665,-0.425379,0.063667,-0.103771,-0.420558,0.027578,-0.090412,-0.395295,0.028422,-0.095269,-0.317202,0.049260,-0.039587,-0.236230,0.082185,-0.030090,-0.170030,0.172255,-0.049489
-0.336229,0.107119,-0.071317,-0.325867,0.101805,-0.063908,-0.163939,0.054483,-0.034871,-0.005342,0.005378,0.013375,-0.323021,0.102090,-0.075581,-0.334152,-0.025716,-0.100927,-1.430007,0.143235,-0.094171,-0.339186,0.103486,-0.071353,-0.437261,0.083328,-0.111707,-0.439743,0.050457,-0.100169,-0.427868,0.057673,-0.102389,-0.343465,0.069878,-0.052257,-0.261355,0.099177,-0.042726,-0.168231,0.192930,-0.071220
-0.360617,0.123047,-0.080920,-0.340487,0.112641,-0.067939,-0.171432,0.059059,-0.035388,-0.006194,0.006284,0.016921,-0.361287,0.111978,-0.090081,-0.369242,-0.018669,-0.116032,-1.422581,0.155248,-0.049269,-0.362057,0.121368,-0.081122,-0.447604,0.102859,-0.117697,-0.457571,0.073835,-0.108263,-0.458489,0.085329,-0.108041,-0.369849,0.090963,-0.064492,-0.287340,0.115482,-0.055209,-0.170138,0.209914,-0.091135
-0.384863,0.138579,-0.089088,-0.352889,0.125193,-0.072557,-0.177902,0.064553,-0.036377,-0.006982,0.007539,0.020001,-0.402145,0.123919,-0.099934,-0.439654,0.003656,-0.111079,-1.387054,0.160507,-0.003323,-0.385460,0.138453,-0.089378,-0.457310,0.122292,-0.121079,-0.474471,0.097300,-0.113805,-0.488002,0.111397,-0.111181,-0.396658,0.112480,-0.075885,-0.314227,0.131568,-0.067039,-0.177478,0.223575,-0.108164
-0.408660,0.153378,-0.095189,-0.363301,0.139959,-0.077952,-0.183414,0.071389,-0.038023,-0.007530,0.009210,0.022496,-0.442339,0.138355,-0.104136,-0.533775,0.038552,-0.088899,-1.323301,0.157507,0.034992,-0.409452,0.154219,-0.095460,-0.467146,0.141562,-0.121123,-0.490633,0.120115,-0.115741,-0.516876,0.135554,-0.110637,-0.424085,0.134267,-0.085999,-0.341954,0.147538,-0.077716,-0.191345,0.234150,-0.121614
