pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.010526,-0.040898,0.065498,-0.114872,-0.073915,0.018916,0.532001,-0.558865,-1.495737,-0.310374,0.026716,-1.337059,-0.766685,-0.013254,-0.134483,-0.717275,0.288800,0.012131,-0.238991,0.204470,-0.023043,-0.188783,-0.016680,-0.110884,0.313027,-0.526095,-0.335492,0.673134,0.382275,-1.114007,0.262448,0.750165,-1.533122,-0.428719,0.215497,-0.127663,-0.251081,-0.108661,-0.177014,-0.268802,-0.228744,-0.222817
-0.005142,-0.023376,0.077069,-0.238158,-0.097275,-0.009619,0.311222,-0.373369,-1.341760,-0.477520,0.212283,-1.180225,-0.781121,0.088029,-0.121364,-0.805591,0.180633,0.048916,-0.325448,0.272671,-0.033031,-0.198082,-0.020312,-0.092161,0.312365,-0.643468,-0.346847,0.710019,0.345918,-1.248962,0.292120,0.826919,-1.736434,-0.431989,0.221742,-0.111786,-0.275580,-0.055029,-0.131838,-0.296604,-0.136580,-0.117953
-0.016612,0.006463,0.071190,-0.349579,-0.131871,-0.053990,0.063094,-0.185873,-1.074742,-0.649706,0.380005,-0.914832,-0.789135,0.189849,-0.123466,-0.903082,0.041780,0.094860,-0.435075,0.358757,-0.049815,-0.203463,-0.011315,-0.088260,0.302900,-0.714236,-0.359005,0.704529,0.256307,-1.277735,0.319915,0.865471,-1.767479,-0.430973,0.218369,-0.105255,-0.309186,-0.008292,-0.131734,-0.326772,-0.044619,-0.067477
-0.007561,0.045255,0.037820,-0.448986,-0.171089,-0.130589,-0.209071,0.000117,-0.722113,-0.809323,0.477114,-0.582719,-0.798906,0.264140,-0.157509,-1.007064,-0.110425,0.141519,-0.551609,0.460464,-0.080291,-0.202382,0.012784,-0.105115,0.284011,-0.726197,-0.375731,0.644956,0.114419,-1.184620,0.339965,0.838957,-1.605609,-0.427572,0.205200,-0.112394,-0.345211,0.021570,-0.170301,-0.357424,0.028282,-0.060584
0.037427,0.088382,-0.028723,-0.537838,-0.213617,-0.252014,-0.492113,0.188817,-0.345593,-0.928745,0.467764,-0.257337,-0.819860,0.278442,-0.236722,-1.110486,-0.253250,0.173421,-0.651205,0.574352,-0.136507,-0.194124,0.053558,-0.144925,0.259348,-0.676808,-0.400621,0.529822,-0.066411,-0.986600,0.341784,0.715793,-1.278266,-0.421668,0.185535,-0.135595,-0.375919,0.026713,-0.243463,-0.392434,0.065036,-0.086507
0.121128,0.131384,-0.128463,-0.617046,-0.259003,-0.420299,-0.763484,0.381455,-0.022697,-0.976564,0.359398,-0.013945,-0.859180,0.204231,-0.366041,-1.199884,-0.366045,0.164250,-0.713569,0.698926,-0.239888,-0.179526,0.110422,-0.205816,0.235991,-0.571216,-0.435129,0.369657,-0.263021,-0.725935,0.313554,0.474611,-0.842007,-0.408049,0.165890,-0.175881,-0.393410,0.003986,-0.355903,-0.438647,0.053287,-0.145485
0.226921,0.169876,-0.257365,-0.682486,-0.295734,-0.623495,-0.998068,0.560286,0.191366,-0.933159,0.206443,0.113764,-0.920127,0.026166,-0.541672,-1.255148,-0.438353,0.071117,-0.730570,0.830888,-0.425563,-0.159176,0.178468,-0.283256,0.222387,-0.419588,-0.477862,0.185981,-0.447232,-0.455538,0.247357,0.119149,-0.356778,-0.376039,0.153160,-0.234008,-0.389551,-0.045207,-0.518945,-0.497668,-0.010949,-0.252032
0.323200,0.199516,-0.410134,-0.724364,-0.297478,-0.839042,-1.176719,0.688694,0.289064,-0.808879,0.076266,0.148122,-1.002393,-0.248684,-0.754267,-1.251344,-0.476742,-0.168055,-0.710427,0.953472,-0.741107,-0.132595,0.247564,-0.372481,0.225448,-0.236640,-0.526262,0.007286,-0.591243,-0.227122,0.139642,-0.313822,0.128458,-0.315092,0.149511,-0.310571,-0.356618,-0.117427,-0.735343,-0.553794,-0.120073,-0.423641
0.377001,0.217592,-0.581108,-0.733486,-0.238376,-1.042300,-1.290993,0.735003,0.301395,-0.646254,0.003417,0.137838,-1.101945,-0.583103,-0.991109,-1.162008,-0.506714,-0.622855,-0.679437,1.027695,-1.231703,-0.100294,0.305002,-0.469766,0.247400,-0.042242,-0.578892,-0.137846,-0.672884,-0.083314,-0.011541,-0.758100,0.574404,-0.224119,0.148668,-0.404123,-0.290631,-0.208348,-0.980486,-0.568703,-0.254574,-0.657974
0.368890,0.224365,-0.760744,-0.709575,-0.115220,-1.213351,-1.342983,0.696358,0.268246,-0.495995,-0.023341,0.118397,-1.207161,-0.906950,-1.232717,-0.964125,-0.562001,-1.333567,-0.675613,0.998567,-1.906304,-0.067109,0.341124,-0.570809,0.283919,0.140587,-0.635115,-0.228340,-0.679720,-0.048448,-0.203850,-1.135207,0.944927,-0.116563,0.138413,-0.508245,-0.195534,-0.310014,-1.198715,-0.496218,-0.387865,-0.913870
