pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.043628,0.522345,0.201006,0.003707,0.464099,0.130123,-0.191558,0.244229,0.075397,-0.004698,0.040689,-0.000969,0.074835,0.435213,0.258716,0.472863,0.805911,0.062014,0.220603,1.178999,0.151967,0.043090,0.550453,0.203542,0.115812,0.643311,0.143316,0.103451,0.683484,0.157843,0.065456,0.740419,0.160947,0.149676,0.623044,0.261830,0.206490,0.623845,0.246310,0.379189,0.696372,0.255752
0.036797,0.467767,0.177770,-0.012254,0.418280,0.115559,-0.200728,0.218045,0.070208,-0.004143,0.032097,0.000419,0.072941,0.389558,0.229359,0.479642,0.815726,0.025955,0.249142,1.194467,0.113499,0.037926,0.495190,0.180072,0.111113,0.610159,0.108533,0.093700,0.650103,0.122807,0.057407,0.701425,0.125613,0.142897,0.589642,0.252580,0.198819,0.569513,0.239627,0.353977,0.606967,0.250384
0.034269,0.421055,0.151372,-0.023871,0.383626,0.101256,-0.187940,0.198475,0.063804,-0.003463,0.023085,0.002186,0.073726,0.356032,0.194073,0.478009,0.836825,-0.010420,0.297276,1.181868,0.062173,0.038075,0.446021,0.153336,0.105229,0.578522,0.073770,0.088398,0.619110,0.088557,0.059379,0.663786,0.091744,0.138696,0.557763,0.236176,0.193283,0.518391,0.225814,0.323703,0.522556,0.236713
0.036613,0.382182,0.124801,-0.029628,0.357246,0.087261,-0.157262,0.183986,0.056257,-0.002845,0.014330,0.003937,0.077991,0.331363,0.157552,0.462775,0.868963,-0.046939,0.359608,1.152720,-0.005943,0.043126,0.403843,0.126399,0.098474,0.547836,0.042807,0.087656,0.589361,0.058623,0.069430,0.628738,0.062940,0.137045,0.526918,0.214877,0.188749,0.470447,0.207444,0.293472,0.446896,0.217755
0.044048,0.350625,0.099842,-0.028562,0.336952,0.073765,-0.117131,0.173567,0.047881,-0.002382,0.007233,0.005013,0.086629,0.313098,0.122529,0.428494,0.905257,-0.081985,0.428995,1.116303,-0.090445,0.052369,0.368765,0.101078,0.090810,0.517970,0.017723,0.089922,0.559586,0.034508,0.083560,0.597312,0.040758,0.138682,0.496538,0.190382,0.184661,0.425627,0.186513,0.266727,0.381967,0.195925
0.055819,0.325839,0.077010,-0.021162,0.321751,0.060929,-0.077072,0.166699,0.039017,-0.002091,0.002972,0.004703,0.098916,0.300179,0.089888,0.371339,0.933623,-0.113227,0.497457,1.076783,-0.185800,0.064694,0.340433,0.077901,0.082006,0.488739,-0.000943,0.092569,0.528535,0.016127,0.097415,0.569164,0.025085,0.144287,0.465908,0.163370,0.181205,0.383693,0.163746,0.244931,0.328209,0.172143
0.069972,0.307019,0.056308,-0.009642,0.310965,0.048903,-0.043738,0.162734,0.030028,-0.001929,0.001666,0.002729,0.112210,0.291933,0.059942,0.291544,0.938818,-0.137663,0.555897,1.032724,-0.280613,0.078449,0.317985,0.056882,0.071825,0.459484,-0.013407,0.092883,0.494913,0.002797,0.107780,0.541791,0.015009,0.153767,0.434104,0.134141,0.179235,0.343799,0.139160,0.228208,0.284603,0.146415
0.083867,0.292641,0.038282,0.002899,0.302842,0.037967,-0.019419,0.160249,0.021459,-0.001794,0.002339,-0.000429,0.123132,0.286512,0.034042,0.195090,0.906146,-0.151549,0.592749,0.978038,-0.358125,0.091612,0.299948,0.038590,0.060146,0.429229,-0.019738,0.088912,0.457566,-0.005789,0.113167,0.510985,0.009746,0.166042,0.400287,0.103882,0.179968,0.304631,0.113391,0.216124,0.248949,0.119278
0.095179,0.280510,0.024445,0.013963,0.294188,0.028592,-0.003212,0.157109,0.014069,-0.001540,0.003644,-0.003665,0.129233,0.280474,0.015063,0.093504,0.827389,-0.151197,0.594153,0.903301,-0.399966,0.102315,0.284505,0.024568,0.047176,0.397271,-0.019520,0.079862,0.416048,-0.009211,0.113532,0.472417,0.009027,0.179262,0.364278,0.075260,0.184467,0.265286,0.088442,0.207950,0.218591,0.092652
0.102741,0.268575,0.016485,0.022909,0.281776,0.021273,0.007245,0.151384,0.008592,-0.001041,0.004616,-0.005775,0.129958,0.270321,0.005939,0.001257,0.706893,-0.134957,0.548911,0.798137,-0.393717,0.109439,0.270148,0.016520,0.033629,0.363655,-0.012430,0.065918,0.371081,-0.006912,0.109544,0.423353,0.012673,0.191187,0.326914,0.051451,0.193146,0.226133,0.066860,0.202496,0.191189,0.069029
0.106840,0.255954,0.014750,0.031414,0.264563,0.016218,0.014797,0.142447,0.005341,-0.000279,0.004869,-0.006030,0.126429,0.254956,0.007110,-0.069125,0.563025,-0.105397,0.457162,0.657062,-0.340898,0.112941,0.256266,0.014788,0.020707,0.329131,0.000717,0.047710,0.324385,0.000658,0.101813,0.363404,0.019680,0.199506,0.289820,0.034145,0.205431,0.188855,0.049858,0.198113,0.164996,0.049617
0.108834,0.243247,0.017391,0.042782,0.244675,0.013137,0.022299,0.131319,0.003974,0.000617,0.004352,-0.004481,0.120401,0.236808,0.015165,-0.112142,0.421592,-0.069556,0.335602,0.487418,-0.258859,0.113706,0.243191,0.017481,0.009830,0.294743,0.017417,0.025979,0.277899,0.011357,0.090607,0.294150,0.027726,0.202072,0.254768,0.022331,0.219646,0.155609,0.036214,0.193257,0.138676,0.033314
0.110307,0.231706,0.021096,0.060098,0.225898,0.011276,0.031942,0.119863,0.003623,0.001456,0.003104,-0.001830,0.113219,0.220172,0.024313,-0.130675,0.304300,-0.036149,0.212273,0.311400,-0.172851,0.113006,0.231531,0.021230,0.002257,0.261405,0.034090,0.001812,0.232992,0.021866,0.076306,0.218281,0.033799,0.197262,0.223068,0.013102,0.233160,0.127935,0.023232,0.187404,0.111207,0.017774
0.112189,0.221767,0.022881,0.084001,0.210744,0.009692,0.044397,0.109437,0.003300,0.002111,0.001272,0.000981,0.105555,0.207899,0.029608,-0.132103,0.220327,-0.011454,0.112735,0.156527,-0.103079,0.111850,0.221197,0.023011,-0.001316,0.229696,0.047409,-0.022904,0.190194,0.029071,0.060094,0.139041,0.035557,0.184525,0.195226,0.003857,0.242925,0.106034,0.009004,0.181680,0.082164,0.001694
0.114396,0.212206,0.021412,0.111666,0.198704,0.007654,0.058455,0.100146,0.002359,0.002556,-0.000838,0.003215,0.097902,0.199358,0.029128,-0.123042,0.166353,0.002779,0.048214,0.041288,-0.056825,0.110604,0.210866,0.021481,-0.001063,0.199907,0.055303,-0.045540,0.149570,0.031186,0.043971,0.060135,0.032261,0.164829,0.170973,-0.006077,0.246417,0.088755,-0.006089,0.178643,0.052190,-0.013879
0.116126,0.200665,0.016993,0.137891,0.187052,0.004929,0.071630,0.091161,0.000707,0.002820,-0.002868,0.004570,0.091071,0.191293,0.023661,-0.107500,0.132790,0.008187,0.014500,-0.031372,-0.030550,0.109070,0.198430,0.016957,0.001985,0.172240,0.057075,-0.063485,0.111397,0.027952,0.029877,-0.014275,0.024601,0.140554,0.149625,-0.015555,0.242535,0.074303,-0.019844,0.181214,0.023190,-0.026291
0.116508,0.185094,0.010765,0.157498,0.173004,0.001741,0.081390,0.081588,-0.001345,0.002922,-0.004585,0.005094,0.086144,0.180253,0.015169,-0.088130,0.110264,0.007462,0.000039,-0.069021,-0.017174,0.106844,0.182172,0.010606,0.006415,0.147003,0.053109,-0.074964,0.076567,0.020246,0.018665,-0.079881,0.013957,0.114772,0.130560,-0.022856,0.231894,0.061216,-0.029845,0.191288,-0.002046,-0.033067
0.115121,0.164935,0.004012,0.167451,0.155249,-0.001529,0.086241,0.071076,-0.003433,0.002864,-0.005895,0.004936,0.084061,0.164376,0.005725,-0.066923,0.092706,0.003106,-0.005306,-0.080954,-0.011032,0.103683,0.161771,0.003735,0.011070,0.124608,0.044626,-0.079315,0.046340,0.009638,0.009752,-0.132927,0.001775,0.090314,0.113511,-0.026783,0.216271,0.049022,-0.034752,0.208731,-0.020766,-0.033163
0.112134,0.141310,-0.002212,0.167639,0.134221,-0.004596,0.086146,0.059938,-0.005354,0.002650,-0.006709,0.004225,0.085196,0.143831,-0.002947,-0.044319,0.077184,-0.002694,-0.006790,-0.074103,-0.008453,0.099694,0.138438,-0.002586,0.015421,0.105364,0.033428,-0.076750,0.021562,-0.002063,0.001538,-0.171055,-0.010802,0.069091,0.098482,-0.027130,0.197664,0.038191,-0.034689,0.231218,-0.031303,-0.027168
0.108057,0.116371,-0.007287,0.160275,0.111627,-0.007261,0.082223,0.048938,-0.007003,0.002302,-0.006883,0.003138,0.088958,0.120430,-0.009823,-0.018962,0.062424,-0.008116,-0.006040,-0.054285,-0.006717,0.095252,0.114220,-0.007727,0.019535,0.089198,0.021433,-0.067979,0.001968,-0.013319,-0.007811,-0.193857,-0.023159,0.051896,0.085444,-0.024635,0.177576,0.029582,-0.030981,0.255008,-0.033569,-0.016842
0.103243,0.092387,-0.011029,0.148481,0.089661,-0.009291,0.076039,0.038902,-0.008216,0.001867,-0.006347,0.001994,0.093421,0.096849,-0.014686,0.010687,0.047687,-0.011881,-0.003390,-0.027946,-0.003671,0.090696,0.091119,-0.011501,0.023867,0.075503,0.010245,-0.053940,-0.013887,-0.023134,-0.019526,-0.202865,-0.035114,0.038575,0.074063,-0.020608,0.156843,0.023815,-0.025573,0.276266,-0.028707,-0.004428
