joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.265969,-0.252617,0.030489,0.073887,-0.612724,-0.074592,0.347502,-0.604625,0.125358,0.402906,0.676993,-0.089418,-0.062060,-0.248341,-0.203360,0.427281,-0.322243,-0.048019,0.154079,-0.521472,0.531755,1.117357,1.075375,-0.312253,0.003541,-0.006933,-0.029295,0.102449,-0.131600
-0.255845,-0.239441,0.041236,0.068500,-0.571879,-0.075786,0.370947,-0.610933,0.124319,0.390115,0.734370,-0.074252,-0.066707,-0.247956,-0.244961,0.430003,-0.307841,-0.032771,0.162746,-0.517508,0.552581,1.126324,1.079975,-0.308676,-0.004274,0.006872,-0.028036,0.103999,-0.127282
-0.245301,-0.227178,0.055474,0.061913,-0.527966,-0.078990,0.398113,-0.611474,0.121648,0.375481,0.790650,-0.056344,-0.071892,-0.247250,-0.280820,0.430895,-0.293439,-0.017513,0.167608,-0.514593,0.574606,1.135748,1.086215,-0.310163,-0.007210,0.019416,-0.027276,0.105638,-0.116973
-0.236028,-0.204967,0.069913,0.054738,-0.485536,-0.083087,0.425218,-0.624443,0.117665,0.362774,0.839284,-0.034319,-0.077436,-0.248405,-0.310733,0.430092,-0.279819,-0.002744,0.167708,-0.510325,0.601222,1.142997,1.093920,-0.310128,-0.004152,0.025941,-0.026499,0.106762,-0.105683
-0.227389,-0.177782,0.084454,0.047269,-0.443846,-0.087630,0.452293,-0.643624,0.113026,0.351031,0.884093,-0.010236,-0.083160,-0.250490,-0.337672,0.428442,-0.266590,0.011781,0.165428,-0.505380,0.630134,1.149157,1.102358,-0.309333,0.001903,0.029455,-0.025713,0.107627,-0.093903
-0.222173,-0.141080,0.099519,0.038348,-0.397643,-0.094163,0.479580,-0.662194,0.107194,0.345545,0.906659,0.016343,-0.088293,-0.254558,-0.352919,0.423608,-0.254858,0.027210,0.169405,-0.500404,0.665695,1.154217,1.112604,-0.311710,0.008193,0.030854,-0.025749,0.107096,-0.089614
-0.218475,-0.104421,0.114714,0.028662,-0.346299,-0.101087,0.505371,-0.673917,0.100720,0.341420,0.917866,0.042869,-0.092797,-0.259007,-0.360658,0.417587,-0.243437,0.043350,0.184669,-0.496480,0.700075,1.159855,1.122905,-0.314634,0.011629,0.031728,-0.025396,0.106102,-0.085600
-0.217812,-0.067850,0.130165,0.017448,-0.284675,-0.108795,0.528173,-0.671947,0.092959,0.340018,0.906353,0.069293,-0.096042,-0.264217,-0.353382,0.409189,-0.232637,0.060912,0.222505,-0.494662,0.732092,1.166652,1.133314,-0.318652,0.009357,0.031551,-0.024268,0.104183,-0.082133
-0.225259,-0.038082,0.148517,0.011498,-0.211159,-0.114529,0.552191,-0.657021,0.081047,0.346255,0.874528,0.093595,-0.098630,-0.272519,-0.331227,0.398553,-0.222978,0.079297,0.245790,-0.496994,0.761145,1.175329,1.142645,-0.321176,0.006342,0.034273,-0.022163,0.099878,-0.077572
-0.236761,-0.011716,0.168321,0.008182,-0.131697,-0.119277,0.576816,-0.635617,0.067059,0.356311,0.832548,0.116837,-0.100889,-0.282367,-0.301633,0.386797,-0.213889,0.098094,0.261800,-0.501401,0.788716,1.184947,1.151437,-0.322953,0.002956,0.038446,-0.019570,0.094378,-0.072463
-0.254848,0.015160,0.188560,0.006313,-0.058776,-0.123491,0.600087,-0.618642,0.048176,0.367550,0.773903,0.138188,-0.100554,-0.293110,-0.274381,0.371939,-0.207013,0.117590,0.261800,-0.507430,0.808878,1.196029,1.156640,-0.316338,0.002065,0.043118,-0.017691,0.087945,-0.068818
-0.273420,0.040863,0.209033,0.003088,0.005663,-0.128483,0.623893,-0.602333,0.029424,0.377020,0.718146,0.158686,-0.100284,-0.302544,-0.250756,0.356232,-0.200995,0.136741,0.261800,-0.513272,0.826303,1.206833,1.160952,-0.309357,0.001178,0.047512,-0.015995,0.081890,-0.065476
-0.292963,0.064219,0.229978,-0.002848,0.053137,-0.135029,0.648768,-0.587354,0.010933,0.382951,0.668166,0.177475,-0.100142,-0.309361,-0.234388,0.338828,-0.196690,0.155204,0.261800,-0.518743,0.838255,1.217081,1.163484,-0.301643,0.000301,0.051351,-0.014666,0.076594,-0.062741
-0.310304,0.083432,0.252447,-0.008107,0.092340,-0.141044,0.677157,-0.556930,-0.001737,0.386909,0.621473,0.196204,-0.104242,-0.314354,-0.218792,0.319149,-0.194429,0.173809,0.261800,-0.514235,0.848537,1.223672,1.164967,-0.295308,-0.000963,0.054749,-0.013785,0.071915,-0.061657
-0.326545,0.100574,0.275680,-0.013027,0.127408,-0.146795,0.707304,-0.518784,-0.011496,0.389881,0.576423,0.214903,-0.110463,-0.318435,-0.203583,0.298333,-0.193190,0.192486,0.261800,-0.504738,0.857986,1.228436,1.165924,-0.289663,-0.002418,0.057927,-0.013128,0.067545,-0.061399
-0.328879,0.126419,0.295214,-0.022049,0.160371,-0.147117,0.736510,-0.456628,-0.008559,0.383400,0.514470,0.234129,-0.123044,-0.317089,-0.171729,0.273353,-0.195252,0.209667,0.261800,-0.491528,0.870782,1.232690,1.170811,-0.293595,0.002240,0.057756,-0.014861,0.066400,-0.063381
